campeonato,ano,rodada,data,mandante,visitante,placar
brasileiro-a,2005,20,14.08. 16:00,Ponte Preta,Corinthians,3 : 5
brasileiro-a,2005,20,14.08. 16:00,Vasco,Atlético-MG,2 : 1
brasileiro-a,2005,20,13.08. 17:00,Paysandu,Atlético-PR,2 : 1
brasileiro-a,2005,20,13.08. 16:00,Coritiba,Sao Caetano,2 : 2
brasileiro-a,2005,20,13.08. 16:00,Palmeiras,Internacional,3 : 2
brasileiro-a,2005,19,11.08. 17:00,Flamengo,Paraná,1 : 1
brasileiro-a,2005,19,11.08. 17:00,Fluminense,Fortaleza,2 : 0
brasileiro-a,2005,19,11.08. 17:00,Goias,Juventude,1 : 0
brasileiro-a,2005,19,11.08. 17:00,Santos,Brasiliense,1 : 1
brasileiro-a,2005,19,10.08. 17:00,Coritiba,Atlético-MG,1 : 0
brasileiro-a,2005,19,10.08. 17:00,Figueirense,São Paulo,3 : 1
brasileiro-a,2005,19,10.08. 17:00,Internacional,Corinthians,0 : 0
brasileiro-a,2005,19,10.08. 17:00,Palmeiras,Ponte Preta,2 : 1
brasileiro-a,2005,19,10.08. 17:00,Paysandu,Vasco,0 : 2
brasileiro-a,2005,19,10.08. 17:00,Sao Caetano,Atlético-PR,3 : 2
brasileiro-a,2005,18,07.08. 17:00,Atlético-MG,Fluminense,1 : 2
brasileiro-a,2005,18,07.08. 17:00,Brasiliense,Internacional,0 : 0
brasileiro-a,2005,18,07.08. 17:00,Ponte Preta,Coritiba,0 : 3
brasileiro-a,2005,18,07.08. 17:00,São Paulo,Goias,0 : 1
brasileiro-a,2005,18,07.08. 16:00,Fortaleza,Flamengo,2 : 1
brasileiro-a,2005,18,07.08. 16:00,Juventude,Palmeiras,1 : 2
brasileiro-a,2005,18,07.08. 16:00,Paraná,Santos,1 : 1
brasileiro-a,2005,18,06.08. 16:00,Atlético-PR,Cruzeiro,5 : 4
brasileiro-a,2005,18,06.08. 16:00,Botafogo,Paysandu,2 : 0
brasileiro-a,2005,18,06.08. 16:00,Corinthians,Sao Caetano,0 : 2
brasileiro-a,2005,17,04.08. 17:00,Fluminense,Vasco,3 : 2
brasileiro-a,2005,17,04.08. 17:00,Fortaleza,Figueirense,5 : 2
brasileiro-a,2005,17,04.08. 17:00,São Paulo,Palmeiras,3 : 3
brasileiro-a,2005,17,03.08. 17:00,Atlético-MG,Paysandu,2 : 2
brasileiro-a,2005,17,03.08. 17:00,Atlético-PR,Goias,1 : 0
brasileiro-a,2005,17,03.08. 17:00,Brasiliense,Cruzeiro,1 : 2
brasileiro-a,2005,17,03.08. 17:00,Corinthians,Coritiba,3 : 0
brasileiro-a,2005,17,03.08. 17:00,Flamengo,Ponte Preta,1 : 0
brasileiro-a,2005,17,03.08. 17:00,Internacional,Santos,0 : 1
brasileiro-a,2005,17,03.08. 17:00,Paraná,Botafogo,2 : 0
brasileiro-a,2005,17,03.08. 17:00,Sao Caetano,Juventude,1 : 1
brasileiro-a,2005,16,31.07. 16:00,Botafogo,Flamengo,0 : 2
brasileiro-a,2005,16,31.07. 16:00,Coritiba,Brasiliense,1 : 1
brasileiro-a,2005,16,31.07. 16:00,Figueirense,Fluminense,1 : 1
brasileiro-a,2005,16,31.07. 16:00,Juventude,São Paulo,2 : 1
brasileiro-a,2005,16,31.07. 16:00,Palmeiras,Atlético-PR,1 : 1
brasileiro-a,2005,16,31.07. 16:00,Paysandu,Paraná,3 : 4
brasileiro-a,2005,16,31.07. 16:00,Ponte Preta,Internacional,1 : 1
brasileiro-a,2005,16,30.07. 16:00,Cruzeiro,Fortaleza,3 : 0
brasileiro-a,2005,16,30.07. 16:00,Goias,Atlético-MG,3 : 1
brasileiro-a,2005,16,30.07. 16:00,Vasco,Sao Caetano,3 : 2
brasileiro-a,2005,15,28.07. 14:00,Brasiliense,Paysandu,0 : 0
brasileiro-a,2005,15,28.07. 14:00,Figueirense,Coritiba,0 : 0
brasileiro-a,2005,15,28.07. 14:00,Flamengo,Palmeiras,0 : 0
brasileiro-a,2005,15,28.07. 14:00,Internacional,Paraná,0 : 2
brasileiro-a,2005,15,27.07. 17:00,Atlético-MG,São Paulo,0 : 0
brasileiro-a,2005,15,27.07. 17:00,Atlético-PR,Vasco,7 : 2
brasileiro-a,2005,15,27.07. 17:00,Corinthians,Cruzeiro,4 : 3
brasileiro-a,2005,15,27.07. 17:00,Fluminense,Goias,1 : 1
brasileiro-a,2005,15,27.07. 17:00,Fortaleza,Juventude,2 : 0
brasileiro-a,2005,15,27.07. 17:00,Santos,Ponte Preta,0 : 1
brasileiro-a,2005,15,27.07. 17:00,Sao Caetano,Botafogo,0 : 1
brasileiro-a,2005,14,24.07. 18:10,Cruzeiro,Santos,3 : 2
brasileiro-a,2005,14,24.07. 18:10,Paysandu,Internacional,1 : 2
brasileiro-a,2005,14,24.07. 18:10,Ponte Preta,Fluminense,2 : 1
brasileiro-a,2005,14,24.07. 16:00,Coritiba,Flamengo,3 : 2
brasileiro-a,2005,14,24.07. 16:00,Palmeiras,Atlético-MG,1 : 0
brasileiro-a,2005,14,24.07. 16:00,Vasco,Corinthians,2 : 3
brasileiro-a,2005,14,23.07. 18:10,São Paulo,Sao Caetano,0 : 1
brasileiro-a,2005,14,23.07. 16:00,Botafogo,Brasiliense,1 : 1
brasileiro-a,2005,14,23.07. 16:00,Goias,Fortaleza,2 : 1
brasileiro-a,2005,14,23.07. 16:00,Paraná,Atlético-PR,2 : 0
brasileiro-a,2005,13,21.07. 18:55,Corinthians,Paysandu,3 : 2
brasileiro-a,2005,13,21.07. 18:55,Cruzeiro,Coritiba,2 : 2
brasileiro-a,2005,13,21.07. 18:55,Flamengo,Juventude,3 : 4
brasileiro-a,2005,13,20.07. 18:55,Atlético-PR,Fluminense,3 : 2
brasileiro-a,2005,13,20.07. 18:55,Botafogo,Ponte Preta,4 : 2
brasileiro-a,2005,13,20.07. 18:55,Brasiliense,São Paulo,3 : 3
brasileiro-a,2005,13,20.07. 18:55,Figueirense,Palmeiras,1 : 4
brasileiro-a,2005,13,20.07. 18:55,Fortaleza,Atlético-MG,1 : 4
brasileiro-a,2005,13,20.07. 18:55,Internacional,Goias,2 : 3
brasileiro-a,2005,13,20.07. 18:55,Santos,Vasco,2 : 3
brasileiro-a,2005,13,20.07. 18:55,Sao Caetano,Paraná,1 : 1
brasileiro-a,2005,12,17.07. 18:10,Internacional,Juventude,5 : 2
brasileiro-a,2005,12,17.07. 18:10,Palmeiras,Fortaleza,1 : 2
brasileiro-a,2005,12,17.07. 16:00,Atlético-MG,Atlético-PR,2 : 3
brasileiro-a,2005,12,17.07. 16:00,Coritiba,Botafogo,0 : 3
brasileiro-a,2005,12,17.07. 16:00,Flamengo,Vasco,1 : 0
brasileiro-a,2005,12,17.07. 16:00,Santos,São Paulo,2 : 1
brasileiro-a,2005,12,16.07. 18:10,Fluminense,Sao Caetano,0 : 1
brasileiro-a,2005,12,16.07. 18:10,Paraná,Corinthians,2 : 3
brasileiro-a,2005,12,16.07. 16:00,Goias,Brasiliense,1 : 3
brasileiro-a,2005,12,16.07. 16:00,Ponte Preta,Figueirense,2 : 1
brasileiro-a,2005,11,10.07. 18:10,Atlético-PR,Coritiba,1 : 0
brasileiro-a,2005,11,10.07. 18:10,Cruzeiro,Atlético-MG,2 : 1
brasileiro-a,2005,11,10.07. 18:10,Vasco,Internacional,2 : 4
brasileiro-a,2005,11,10.07. 16:00,Botafogo,Fluminense,1 : 2
brasileiro-a,2005,11,10.07. 16:00,Corinthians,Palmeiras,3 : 1
brasileiro-a,2005,11,10.07. 16:00,Goias,Santos,3 : 4
brasileiro-a,2005,11,09.07. 18:10,Sao Caetano,Ponte Preta,2 : 1
brasileiro-a,2005,11,09.07. 18:10,São Paulo,Flamengo,2 : 0
brasileiro-a,2005,11,09.07. 16:00,Juventude,Brasiliense,2 : 1
brasileiro-a,2005,11,09.07. 16:00,Paraná,Figueirense,3 : 0
brasileiro-a,2005,11,09.07. 16:00,Paysandu,Fortaleza,1 : 2
brasileiro-a,2005,10,03.07. 17:00,Internacional,Sao Caetano,2 : 1
brasileiro-a,2005,10,03.07. 17:00,Palmeiras,Botafogo,4 : 1
brasileiro-a,2005,10,03.07. 17:00,Santos,Juventude,0 : 0
brasileiro-a,2005,10,03.07. 16:08,Brasiliense,Atlético-PR,2 : 1
brasileiro-a,2005,10,03.07. 16:00,Atlético-MG,Flamengo,3 : 1
brasileiro-a,2005,10,03.07. 16:00,Figueirense,Cruzeiro,0 : 0
brasileiro-a,2005,10,03.07. 16:00,Fortaleza,Corinthians,2 : 1
brasileiro-a,2005,10,02.07. 17:00,Vasco,Goias,1 : 2
brasileiro-a,2005,10,02.07. 16:00,Coritiba,Paysandu,3 : 1
brasileiro-a,2005,10,02.07. 16:00,Fluminense,Paraná,0 : 1
brasileiro-a,2005,9,26.06. 18:10,Atlético-PR,Fortaleza,0 : 0
brasileiro-a,2005,9,26.06. 18:10,Cruzeiro,Vasco,3 : 3
brasileiro-a,2005,9,26.06. 18:10,Paysandu,Palmeiras,2 : 1
brasileiro-a,2005,9,26.06. 16:00,Botafogo,Figueirense,0 : 1
brasileiro-a,2005,9,26.06. 16:00,Corinthians,Fluminense,0 : 1
brasileiro-a,2005,9,26.06. 16:00,Goias,Coritiba,2 : 1
brasileiro-a,2005,9,26.06. 16:00,Sao Caetano,Santos,1 : 3
brasileiro-a,2005,9,25.06. 18:10,Flamengo,Brasiliense,3 : 4
brasileiro-a,2005,9,25.06. 18:10,São Paulo,Internacional,1 : 3
brasileiro-a,2005,9,25.06. 16:00,Juventude,Ponte Preta,1 : 3
brasileiro-a,2005,9,25.06. 16:00,Paraná,Atlético-MG,1 : 0
brasileiro-a,2005,8,19.06. 18:10,Fortaleza,Santos,0 : 0
brasileiro-a,2005,8,19.06. 18:10,Juventude,Cruzeiro,0 : 0
brasileiro-a,2005,8,19.06. 18:10,São Paulo,Botafogo,1 : 0
brasileiro-a,2005,8,19.06. 18:00,Coritiba,Paraná,2 : 1
brasileiro-a,2005,8,19.06. 18:00,Fluminense,Internacional,3 : 0
brasileiro-a,2005,8,18.06. 18:10,Atlético-MG,Sao Caetano,2 : 3
brasileiro-a,2005,8,18.06. 18:10,Flamengo,Atlético-PR,1 : 1
brasileiro-a,2005,8,18.06. 18:10,Ponte Preta,Goias,2 : 0
brasileiro-a,2005,8,18.06. 16:00,Brasiliense,Corinthians,2 : 4
brasileiro-a,2005,8,18.06. 16:00,Figueirense,Paysandu,3 : 3
brasileiro-a,2005,8,18.06. 16:00,Palmeiras,Vasco,5 : 2
brasileiro-a,2005,7,12.06. 16:00,Corinthians,Flamengo,4 : 2
brasileiro-a,2005,7,12.06. 16:00,Internacional,Atlético-MG,1 : 1
brasileiro-a,2005,7,12.06. 16:00,Paysandu,São Paulo,2 : 2
brasileiro-a,2005,7,12.06. 16:00,Santos,Fluminense,1 : 1
brasileiro-a,2005,7,12.06. 16:00,Vasco,Coritiba,2 : 2
brasileiro-a,2005,7,11.06. 18:10,Botafogo,Juventude,3 : 2
brasileiro-a,2005,7,11.06. 18:10,Goias,Palmeiras,2 : 1
brasileiro-a,2005,7,11.06. 16:00,Atlético-PR,Figueirense,0 : 0
brasileiro-a,2005,7,11.06. 16:00,Cruzeiro,Ponte Preta,1 : 2
brasileiro-a,2005,7,11.06. 16:00,Paraná,Fortaleza,3 : 0
brasileiro-a,2005,7,11.06. 16:00,Sao Caetano,Brasiliense,2 : 0
brasileiro-a,2005,6,29.05. 17:10,Botafogo,Atlético-PR,2 : 0
brasileiro-a,2005,6,29.05. 17:10,Coritiba,Juventude,1 : 2
brasileiro-a,2005,6,29.05. 17:10,Internacional,Fortaleza,1 : 0
brasileiro-a,2005,6,29.05. 15:00,Atlético-MG,Corinthians,0 : 1
brasileiro-a,2005,6,29.05. 15:00,Brasiliense,Paraná,1 : 0
brasileiro-a,2005,6,29.05. 15:00,Flamengo,Fluminense,0 : 0
brasileiro-a,2005,6,29.05. 15:00,Palmeiras,Santos,2 : 1
brasileiro-a,2005,6,29.05. 15:00,Ponte Preta,Vasco,4 : 2
brasileiro-a,2005,6,28.05. 18:10,Figueirense,Sao Caetano,2 : 0
brasileiro-a,2005,6,28.05. 18:10,São Paulo,Cruzeiro,1 : 1
brasileiro-a,2005,6,28.05. 16:00,Paysandu,Goias,1 : 0
brasileiro-a,2005,5,22.05. 16:00,Atlético-PR,Internacional,1 : 3
brasileiro-a,2005,5,22.05. 16:00,Corinthians,Figueirense,2 : 1
brasileiro-a,2005,5,22.05. 16:00,Cruzeiro,Palmeiras,2 : 0
brasileiro-a,2005,5,22.05. 16:00,Santos,Atlético-MG,3 : 0
brasileiro-a,2005,5,22.05. 16:00,Sao Caetano,Flamengo,1 : 0
brasileiro-a,2005,5,22.05. 16:00,Vasco,São Paulo,3 : 1
brasileiro-a,2005,5,21.05. 18:10,Fluminense,Coritiba,2 : 4
brasileiro-a,2005,5,21.05. 18:10,Goias,Botafogo,4 : 0
brasileiro-a,2005,5,21.05. 16:00,Fortaleza,Brasiliense,2 : 0
brasileiro-a,2005,5,21.05. 16:00,Juventude,Paysandu,2 : 0
brasileiro-a,2005,5,21.05. 16:00,Paraná,Ponte Preta,1 : 1
brasileiro-a,2005,4,15.05. 16:00,Atlético-PR,Corinthians,1 : 2
brasileiro-a,2005,4,15.05. 16:00,Brasiliense,Fluminense,0 : 3
brasileiro-a,2005,4,15.05. 16:00,Cruzeiro,Goias,3 : 1
brasileiro-a,2005,4,15.05. 16:00,Flamengo,Santos,2 : 1
brasileiro-a,2005,4,15.05. 16:00,Juventude,Vasco,4 : 1
brasileiro-a,2005,4,15.05. 16:00,Palmeiras,Paraná,1 : 2
brasileiro-a,2005,4,15.05. 16:00,Paysandu,Sao Caetano,3 : 2
brasileiro-a,2005,4,14.05. 11:00,Botafogo,Atlético-MG,2 : 1
brasileiro-a,2005,4,14.05. 11:00,Figueirense,Internacional,1 : 2
brasileiro-a,2005,4,14.05. 11:00,Fortaleza,Ponte Preta,2 : 1
brasileiro-a,2005,4,14.05. 11:00,São Paulo,Coritiba,1 : 0
brasileiro-a,2005,3,08.05. 18:10,Atlético-MG,Brasiliense,0 : 1
brasileiro-a,2005,3,08.05. 18:10,Sao Caetano,Fortaleza,2 : 1
brasileiro-a,2005,3,08.05. 16:00,Corinthians,São Paulo,1 : 5
brasileiro-a,2005,3,08.05. 16:00,Coritiba,Palmeiras,1 : 0
brasileiro-a,2005,3,08.05. 16:00,Fluminense,Cruzeiro,2 : 1
brasileiro-a,2005,3,08.05. 16:00,Internacional,Flamengo,1 : 0
brasileiro-a,2005,3,07.05. 18:10,Ponte Preta,Paysandu,2 : 0
brasileiro-a,2005,3,07.05. 18:10,Santos,Atlético-PR,2 : 1
brasileiro-a,2005,3,07.05. 16:00,Goias,Figueirense,0 : 0
brasileiro-a,2005,3,07.05. 16:00,Paraná,Juventude,2 : 2
brasileiro-a,2005,2,01.05. 16:10,Coritiba,Santos,2 : 3
brasileiro-a,2005,2,01.05. 16:10,Paysandu,Fluminense,1 : 2
brasileiro-a,2005,2,01.05. 14:00,Botafogo,Corinthians,3 : 1
brasileiro-a,2005,2,01.05. 14:00,Cruzeiro,Internacional,3 : 2
brasileiro-a,2005,2,01.05. 14:00,Figueirense,Flamengo,0 : 1
brasileiro-a,2005,2,01.05. 14:00,Juventude,Atlético-PR,1 : 0
brasileiro-a,2005,2,30.04. 18:10,Ponte Preta,Atlético-MG,3 : 3
brasileiro-a,2005,2,30.04. 18:10,São Paulo,Paraná,1 : 1
brasileiro-a,2005,2,30.04. 16:00,Goias,Sao Caetano,0 : 0
brasileiro-a,2005,2,30.04. 16:00,Palmeiras,Brasiliense,2 : 1
brasileiro-a,2005,2,30.04. 16:00,Vasco,Fortaleza,0 : 0
brasileiro-a,2005,1,24.04. 18:10,Atlético-PR,Ponte Preta,0 : 1
brasileiro-a,2005,1,24.04. 18:10,Brasiliense,Vasco,2 : 2
brasileiro-a,2005,1,24.04. 18:10,Santos,Paysandu,4 : 1
brasileiro-a,2005,1,24.04. 16:00,Corinthians,Juventude,2 : 2
brasileiro-a,2005,1,24.04. 16:00,Fluminense,São Paulo,2 : 1
brasileiro-a,2005,1,24.04. 16:00,Fortaleza,Coritiba,0 : 1
brasileiro-a,2005,1,24.04. 16:00,Internacional,Botafogo,0 : 2
brasileiro-a,2005,1,23.04. 18:10,Flamengo,Cruzeiro,1 : 1
brasileiro-a,2005,1,23.04. 18:10,Sao Caetano,Palmeiras,2 : 2
brasileiro-a,2005,1,23.04. 16:00,Atlético-MG,Figueirense,4 : 1
brasileiro-a,2005,1,23.04. 16:00,Paraná,Goias,0 : 2
brasileiro-a,2004,46,19.12. 17:00,Guarani,Grêmio,2 : 0
brasileiro-a,2004,46,19.12. 15:00,Atlético-MG,Sao Caetano,3 : 0
brasileiro-a,2004,46,19.12. 15:00,Atlético-PR,Botafogo,1 : 1
brasileiro-a,2004,46,19.12. 15:00,Corinthians,Figueirense,5 : 2
brasileiro-a,2004,46,19.12. 15:00,Criciúma,Coritiba,3 : 3
brasileiro-a,2004,46,19.12. 15:00,Flamengo,Cruzeiro,6 : 2
brasileiro-a,2004,46,19.12. 15:00,Fluminense,Palmeiras,1 : 1
brasileiro-a,2004,46,19.12. 15:00,Goias,São Paulo,2 : 0
brasileiro-a,2004,46,19.12. 15:00,Internacional,Paraná,2 : 1
brasileiro-a,2004,46,19.12. 15:00,Juventude,Paysandu,1 : 2
brasileiro-a,2004,46,19.12. 15:00,Santos,Vasco,2 : 1
brasileiro-a,2004,46,19.12. 15:00,Vitória,Ponte Preta,1 : 2
brasileiro-a,2004,45,12.12. 17:00,Cruzeiro,Vitória,4 : 0
brasileiro-a,2004,45,12.12. 17:00,Ponte Preta,Internacional,1 : 2
brasileiro-a,2004,45,12.12. 15:00,Botafogo,Corinthians,1 : 2
brasileiro-a,2004,45,12.12. 15:00,Coritiba,Goias,1 : 0
brasileiro-a,2004,45,12.12. 15:00,Figueirense,Juventude,1 : 0
brasileiro-a,2004,45,12.12. 15:00,Sao Caetano,Santos,0 : 3
brasileiro-a,2004,45,12.12. 15:00,São Paulo,Flamengo,1 : 1
brasileiro-a,2004,45,12.12. 15:00,Vasco,Atlético-PR,1 : 0
brasileiro-a,2004,45,11.12. 17:10,Palmeiras,Criciúma,3 : 2
brasileiro-a,2004,45,11.12. 17:10,Paraná,Fluminense,0 : 1
brasileiro-a,2004,45,11.12. 16:00,Paysandu,Guarani,4 : 2
brasileiro-a,2004,45,11.12. 15:00,Grêmio,Atlético-MG,0 : 1
brasileiro-a,2004,44,05.12. 17:00,Flamengo,Coritiba,0 : 0
brasileiro-a,2004,44,05.12. 17:00,Internacional,Cruzeiro,2 : 0
brasileiro-a,2004,44,05.12. 15:00,Atlético-PR,Sao Caetano,5 : 2
brasileiro-a,2004,44,05.12. 15:00,Juventude,Botafogo,1 : 0
brasileiro-a,2004,44,05.12. 15:00,Santos,Grêmio,5 : 1
brasileiro-a,2004,44,05.12. 15:00,Vitória,São Paulo,1 : 4
brasileiro-a,2004,44,04.12. 17:10,Corinthians,Vasco,3 : 1
brasileiro-a,2004,44,04.12. 17:10,Goias,Palmeiras,0 : 0
brasileiro-a,2004,44,04.12. 15:00,Atlético-MG,Paysandu,0 : 0
brasileiro-a,2004,44,04.12. 15:00,Criciúma,Paraná,1 : 2
brasileiro-a,2004,44,04.12. 15:00,Fluminense,Ponte Preta,1 : 0
brasileiro-a,2004,44,04.12. 15:00,Guarani,Figueirense,2 : 1
brasileiro-a,2004,43,28.11. 17:00,Vasco,Juventude,1 : 1
brasileiro-a,2004,43,28.11. 15:00,Coritiba,Vitória,5 : 1
brasileiro-a,2004,43,28.11. 15:00,Grêmio,Atlético-PR,3 : 3
brasileiro-a,2004,43,28.11. 15:00,Palmeiras,Flamengo,1 : 2
brasileiro-a,2004,43,28.11. 15:00,Paysandu,Santos,1 : 1
brasileiro-a,2004,43,28.11. 15:00,Ponte Preta,Criciúma,1 : 0
brasileiro-a,2004,43,28.11. 15:00,Sao Caetano,Corinthians,2 : 1
brasileiro-a,2004,43,27.11. 17:15,Cruzeiro,Fluminense,2 : 3
brasileiro-a,2004,43,27.11. 17:00,São Paulo,Internacional,2 : 1
brasileiro-a,2004,43,27.11. 15:00,Botafogo,Guarani,1 : 0
brasileiro-a,2004,43,27.11. 15:00,Figueirense,Atlético-MG,2 : 1
brasileiro-a,2004,43,27.11. 15:00,Paraná,Goias,2 : 1
brasileiro-a,2004,42,21.11. 17:00,Internacional,Sao Caetano,1 : 0
brasileiro-a,2004,42,21.11. 17:00,São Paulo,Juventude,4 : 0
brasileiro-a,2004,42,21.11. 15:00,Coritiba,Santos,0 : 1
brasileiro-a,2004,42,21.11. 15:00,Criciúma,Paysandu,1 : 0
brasileiro-a,2004,42,21.11. 15:00,Cruzeiro,Corinthians,0 : 1
brasileiro-a,2004,42,21.11. 15:00,Flamengo,Botafogo,0 : 0
brasileiro-a,2004,42,21.11. 15:00,Goias,Vasco,3 : 2
brasileiro-a,2004,42,21.11. 15:00,Ponte Preta,Atlético-PR,2 : 3
brasileiro-a,2004,42,20.11. 17:15,Palmeiras,Guarani,0 : 2
brasileiro-a,2004,42,20.11. 17:15,Vitória,Grêmio,2 : 0
brasileiro-a,2004,42,20.11. 15:00,Fluminense,Figueirense,0 : 2
brasileiro-a,2004,42,20.11. 15:00,Paraná,Atlético-MG,1 : 0
brasileiro-a,2004,41,14.11. 17:00,Figueirense,Palmeiras,0 : 1
brasileiro-a,2004,41,14.11. 17:00,Juventude,Internacional,2 : 3
brasileiro-a,2004,41,14.11. 16:00,Paysandu,Paraná,1 : 1
brasileiro-a,2004,41,14.11. 15:00,Atlético-MG,Flamengo,6 : 1
brasileiro-a,2004,41,14.11. 15:00,Atlético-PR,Criciúma,6 : 1
brasileiro-a,2004,41,14.11. 15:00,Guarani,Vitória,0 : 0
brasileiro-a,2004,41,14.11. 15:00,Santos,Goias,2 : 1
brasileiro-a,2004,41,14.11. 15:00,Vasco,São Paulo,0 : 0
brasileiro-a,2004,41,13.11. 17:00,Corinthians,Fluminense,1 : 1
brasileiro-a,2004,41,13.11. 17:00,Grêmio,Ponte Preta,6 : 1
brasileiro-a,2004,41,13.11. 15:00,Botafogo,Coritiba,4 : 1
brasileiro-a,2004,41,13.11. 15:00,Sao Caetano,Cruzeiro,4 : 1
brasileiro-a,2004,39,10.11. 16:00,Sao Caetano,Paraná,2 : 1
brasileiro-a,2004,40,07.11. 17:00,Ponte Preta,Sao Caetano,0 : 3
brasileiro-a,2004,40,07.11. 17:00,São Paulo,Botafogo,5 : 2
brasileiro-a,2004,40,07.11. 16:00,Vitória,Juventude,1 : 1
brasileiro-a,2004,40,07.11. 15:00,Coritiba,Figueirense,2 : 0
brasileiro-a,2004,40,07.11. 15:00,Criciúma,Santos,1 : 1
brasileiro-a,2004,40,07.11. 15:00,Cruzeiro,Vasco,3 : 2
brasileiro-a,2004,40,07.11. 15:00,Fluminense,Atlético-PR,1 : 2
brasileiro-a,2004,40,07.11. 15:00,Internacional,Corinthians,3 : 0
brasileiro-a,2004,40,06.11. 17:00,Flamengo,Guarani,1 : 0
brasileiro-a,2004,40,06.11. 17:00,Paraná,Grêmio,1 : 0
brasileiro-a,2004,40,06.11. 16:00,Goias,Atlético-MG,1 : 0
brasileiro-a,2004,40,06.11. 15:00,Palmeiras,Paysandu,1 : 0
brasileiro-a,2004,38,03.11. 19:55,São Paulo,Sao Caetano,4 : 2
brasileiro-a,2004,39,31.10. 16:00,Atlético-MG,Criciúma,2 : 2
brasileiro-a,2004,39,31.10. 16:00,Vasco,Ponte Preta,2 : 2
brasileiro-a,2004,39,30.10. 18:55,Atlético-PR,Internacional,2 : 1
brasileiro-a,2004,39,30.10. 18:55,Corinthians,Vitória,1 : 0
brasileiro-a,2004,39,30.10. 18:55,Figueirense,São Paulo,1 : 0
brasileiro-a,2004,39,30.10. 18:10,Grêmio,Palmeiras,2 : 3
brasileiro-a,2004,39,30.10. 18:10,Juventude,Flamengo,1 : 0
brasileiro-a,2004,39,30.10. 16:00,Botafogo,Cruzeiro,2 : 1
brasileiro-a,2004,39,30.10. 16:00,Guarani,Goias,1 : 1
brasileiro-a,2004,39,30.10. 16:00,Paysandu,Coritiba,0 : 0
brasileiro-a,2004,39,30.10. 16:00,Santos,Fluminense,5 : 0
brasileiro-a,2004,38,27.10. 18:55,Coritiba,Vasco,0 : 1
brasileiro-a,2004,38,27.10. 18:55,Criciúma,Corinthians,1 : 1
brasileiro-a,2004,38,27.10. 18:55,Flamengo,Santos,1 : 1
brasileiro-a,2004,38,27.10. 18:55,Fluminense,Juventude,7 : 1
brasileiro-a,2004,38,27.10. 18:55,Internacional,Guarani,1 : 3
brasileiro-a,2004,38,27.10. 18:55,Paraná,Figueirense,2 : 1
brasileiro-a,2004,38,27.10. 18:55,Ponte Preta,Paysandu,3 : 0
brasileiro-a,2004,38,26.10. 18:55,Cruzeiro,Grêmio,2 : 0
brasileiro-a,2004,38,26.10. 18:55,Goias,Atlético-PR,2 : 0
brasileiro-a,2004,38,26.10. 18:55,Palmeiras,Botafogo,2 : 1
brasileiro-a,2004,38,26.10. 18:55,Vitória,Atlético-MG,2 : 1
brasileiro-a,2004,37,24.10. 18:00,Guarani,Ponte Preta,0 : 0
brasileiro-a,2004,37,24.10. 18:00,Paraná,Corinthians,1 : 2
brasileiro-a,2004,37,24.10. 16:00,Criciúma,Figueirense,2 : 1
brasileiro-a,2004,37,24.10. 16:00,Sao Caetano,Fluminense,2 : 0
brasileiro-a,2004,37,24.10. 16:00,São Paulo,Santos,1 : 0
brasileiro-a,2004,37,24.10. 16:00,Vasco,Flamengo,1 : 0
brasileiro-a,2004,37,23.10. 18:00,Botafogo,Vitória,1 : 1
brasileiro-a,2004,37,23.10. 18:00,Palmeiras,Atlético-PR,3 : 1
brasileiro-a,2004,37,23.10. 16:00,Coritiba,Juventude,2 : 3
brasileiro-a,2004,37,23.10. 16:00,Cruzeiro,Atlético-MG,0 : 3
brasileiro-a,2004,37,23.10. 16:00,Grêmio,Internacional,1 : 3
brasileiro-a,2004,37,23.10. 16:00,Paysandu,Goias,4 : 2
brasileiro-a,2004,36,17.10. 18:00,Flamengo,Criciúma,3 : 1
brasileiro-a,2004,36,17.10. 18:00,Juventude,Palmeiras,0 : 2
brasileiro-a,2004,36,17.10. 16:00,Atlético-MG,São Paulo,0 : 5
brasileiro-a,2004,36,17.10. 16:00,Atlético-PR,Paraná,1 : 1
brasileiro-a,2004,36,17.10. 16:00,Guarani,Cruzeiro,2 : 0
brasileiro-a,2004,36,17.10. 16:00,Internacional,Botafogo,3 : 1
brasileiro-a,2004,36,17.10. 16:00,Sao Caetano,Paysandu,3 : 0
brasileiro-a,2004,36,16.10. 18:00,Fluminense,Goias,1 : 4
brasileiro-a,2004,36,16.10. 18:00,Santos,Ponte Preta,4 : 0
brasileiro-a,2004,36,16.10. 16:00,Corinthians,Coritiba,0 : 0
brasileiro-a,2004,36,16.10. 16:00,Figueirense,Grêmio,2 : 0
brasileiro-a,2004,36,16.10. 16:00,Vitória,Vasco,4 : 1
brasileiro-a,2004,35,07.10. 18:55,Atlético-MG,Guarani,3 : 2
brasileiro-a,2004,35,07.10. 18:55,Botafogo,Sao Caetano,1 : 1
brasileiro-a,2004,35,07.10. 18:55,Juventude,Atlético-PR,3 : 3
brasileiro-a,2004,35,07.10. 18:55,Palmeiras,Paraná,1 : 1
brasileiro-a,2004,35,07.10. 18:55,Paysandu,Flamengo,2 : 2
brasileiro-a,2004,35,06.10. 18:55,Coritiba,Cruzeiro,1 : 1
brasileiro-a,2004,35,06.10. 18:55,Criciúma,Internacional,2 : 1
