,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado,posicao_m,posicao_v,aproveitamento_5r_v,aproveitamento_5r_m,aproveitamento_10r_v,aproveitamento_10r_m
203,brasileiro-a,2017,10,25-06,Atlético-PR,Vitória,4,1,MANDANTE,12.0,18.0,0.47,0.67,0.29,0.46
204,brasileiro-a,2017,10,25-06,Cruzeiro,Coritiba,2,0,MANDANTE,10.0,9.0,0.4,0.27,0.5,0.33
205,brasileiro-a,2017,10,25-06,Grêmio,Corinthians,0,1,VISITANTE,2.0,1.0,0.87,0.87,0.92,0.79
206,brasileiro-a,2017,10,25-06,Ponte Preta,Palmeiras,1,2,VISITANTE,11.0,4.0,0.6,0.47,0.42,0.46
207,brasileiro-a,2017,10,25-06,São Paulo,Fluminense,1,1,EMPATE,16.0,8.0,0.33,0.27,0.46,0.42
208,brasileiro-a,2017,10,25-06,Vasco,Atlético-GO,1,0,MANDANTE,6.0,20.0,0.4,0.4,0.25,0.5
209,brasileiro-a,2017,10,24-06,Santos,Sport Recife,0,1,VISITANTE,5.0,15.0,0.33,0.87,0.38,0.67
210,brasileiro-a,2017,9,22-06,Flamengo,Chapecoense,5,1,MANDANTE,8.0,10.0,0.4,0.4,0.57,0.48
211,brasileiro-a,2017,9,22-06,Grêmio,Coritiba,2,0,MANDANTE,2.0,5.0,0.6,0.87,0.57,0.76
212,brasileiro-a,2017,9,22-06,Corinthians,Bahia,3,0,MANDANTE,1.0,15.0,0.47,0.87,0.33,0.9
213,brasileiro-a,2017,9,22-06,Ponte Preta,Cruzeiro,1,0,MANDANTE,7.0,12.0,0.27,0.47,0.38,0.38
214,brasileiro-a,2017,9,21-06,Atlético-MG,Sport Recife,2,2,EMPATE,16.0,17.0,0.27,0.47,0.38,0.38
215,brasileiro-a,2017,9,21-06,Atlético-PR,São Paulo,1,0,MANDANTE,13.0,14.0,0.27,0.47,0.48,0.38
216,brasileiro-a,2017,9,21-06,Avaí,Fluminense,0,3,VISITANTE,20.0,6.0,0.33,0.27,0.38,0.19
217,brasileiro-a,2017,9,21-06,Botafogo,Vasco,3,1,MANDANTE,4.0,11.0,0.4,0.4,0.57,0.57
218,brasileiro-a,2017,9,21-06,Palmeiras,Atlético-GO,1,0,MANDANTE,9.0,19.0,0.4,0.47,0.29,0.33
219,brasileiro-a,2017,9,21-06,Vitória,Santos,0,2,VISITANTE,18.0,3.0,0.67,0.47,0.62,0.33
220,brasileiro-a,2017,8,19-06,Cruzeiro,Grêmio,3,3,EMPATE,8.0,2.0,0.8,0.4,0.83,0.39
221,brasileiro-a,2017,8,18-06,Sport Recife,Vitória,1,3,VISITANTE,17.0,16.0,0.27,0.47,0.22,0.44
222,brasileiro-a,2017,8,18-06,Bahia,Palmeiras,2,4,VISITANTE,12.0,13.0,0.27,0.47,0.22,0.39
223,brasileiro-a,2017,8,18-06,Chapecoense,Botafogo,0,2,VISITANTE,5.0,7.0,0.4,0.6,0.5,0.67
224,brasileiro-a,2017,8,18-06,Fluminense,Flamengo,2,2,EMPATE,10.0,11.0,0.4,0.27,0.5,0.39
225,brasileiro-a,2017,8,18-06,São Paulo,Atlético-MG,1,2,VISITANTE,14.0,15.0,0.33,0.47,0.28,0.56
226,brasileiro-a,2017,8,18-06,Coritiba,Corinthians,0,0,EMPATE,3.0,1.0,1.0,0.73,1.0,0.61
227,brasileiro-a,2017,8,17-06,Santos,Ponte Preta,0,0,EMPATE,4.0,9.0,0.47,0.6,0.39,0.67
228,brasileiro-a,2017,8,17-06,Vasco,Avaí,1,0,MANDANTE,6.0,20.0,0.27,0.4,0.22,0.5
229,brasileiro-a,2017,8,17-06,Atlético-GO,Atlético-PR,0,1,VISITANTE,19.0,18.0,0.33,0.4,0.28,0.33
230,brasileiro-a,2017,7,15-06,Fluminense,Grêmio,0,2,VISITANTE,10.0,2.0,0.8,0.47,0.8,0.47
231,brasileiro-a,2017,7,15-06,Coritiba,Bahia,0,0,EMPATE,3.0,6.0,0.4,0.67,0.4,0.67
232,brasileiro-a,2017,7,14-06,Chapecoense,Vasco,2,1,MANDANTE,4.0,12.0,0.6,0.6,0.6,0.6
233,brasileiro-a,2017,7,14-06,Corinthians,Cruzeiro,1,0,MANDANTE,1.0,8.0,0.47,1.0,0.47,1.0
234,brasileiro-a,2017,7,14-06,Santos,Palmeiras,1,0,MANDANTE,5.0,15.0,0.27,0.6,0.27,0.6
235,brasileiro-a,2017,7,14-06,Flamengo,Ponte Preta,2,0,MANDANTE,11.0,9.0,0.47,0.4,0.47,0.4
236,brasileiro-a,2017,7,14-06,Atlético-GO,Avaí,3,1,MANDANTE,16.0,19.0,0.27,0.2,0.27,0.2
237,brasileiro-a,2017,7,14-06,Atlético-MG,Atlético-PR,0,1,VISITANTE,17.0,20.0,0.13,0.33,0.13,0.33
238,brasileiro-a,2017,7,14-06,Sport Recife,São Paulo,0,0,EMPATE,14.0,7.0,0.6,0.47,0.6,0.47
239,brasileiro-a,2017,7,14-06,Vitória,Botafogo,2,2,EMPATE,18.0,13.0,0.53,0.2,0.53,0.2
240,brasileiro-a,2017,6,12-06,Grêmio,Bahia,1,0,MANDANTE,2.0,8.0,0.5,0.75,0.5,0.75
241,brasileiro-a,2017,6,11-06,Atlético-PR,Santos,0,2,VISITANTE,20.0,10.0,0.5,0.17,0.5,0.17
242,brasileiro-a,2017,6,11-06,Cruzeiro,Atlético-GO,2,0,MANDANTE,6.0,19.0,0.25,0.33,0.25,0.33
243,brasileiro-a,2017,6,11-06,Avaí,Flamengo,1,1,EMPATE,17.0,15.0,0.42,0.25,0.42,0.25
244,brasileiro-a,2017,6,11-06,Corinthians,São Paulo,3,2,MANDANTE,1.0,9.0,0.75,1.0,0.75,1.0
245,brasileiro-a,2017,6,11-06,Ponte Preta,Chapecoense,3,2,MANDANTE,5.0,4.0,0.75,0.33,0.75,0.33
246,brasileiro-a,2017,6,11-06,Vitória,Atlético-MG,2,0,MANDANTE,18.0,16.0,0.42,0.0,0.42,0.0
247,brasileiro-a,2017,6,11-06,Botafogo,Coritiba,2,2,EMPATE,12.0,3.0,0.75,0.58,0.75,0.58
248,brasileiro-a,2017,6,10-06,Vasco,Sport Recife,2,1,MANDANTE,11.0,14.0,0.58,0.5,0.58,0.5
249,brasileiro-a,2017,6,10-06,Palmeiras,Fluminense,3,1,MANDANTE,13.0,7.0,0.58,0.08,0.58,0.08
250,brasileiro-a,2017,5,08-06,Bahia,Cruzeiro,1,0,MANDANTE,6.0,10.0,0.44,0.33,0.44,0.33
251,brasileiro-a,2017,5,08-06,Chapecoense,Grêmio,3,6,VISITANTE,5.0,2.0,0.67,1.0,0.67,1.0
252,brasileiro-a,2017,5,08-06,Atlético-GO,Ponte Preta,3,0,MANDANTE,18.0,8.0,0.44,0.0,0.44,0.0
253,brasileiro-a,2017,5,08-06,São Paulo,Vitória,2,0,MANDANTE,7.0,20.0,0.0,0.67,0.0,0.67
254,brasileiro-a,2017,5,07-06,Sport Recife,Flamengo,2,0,MANDANTE,11.0,14.0,0.56,0.44,0.56,0.44
255,brasileiro-a,2017,5,07-06,Vasco,Corinthians,2,5,VISITANTE,13.0,1.0,1.0,0.67,1.0,0.67
256,brasileiro-a,2017,5,07-06,Santos,Botafogo,1,0,MANDANTE,12.0,9.0,0.78,0.33,0.78,0.33
257,brasileiro-a,2017,5,07-06,Atlético-MG,Avaí,1,0,MANDANTE,15.0,17.0,0.33,0.22,0.33,0.22
258,brasileiro-a,2017,5,07-06,Coritiba,Palmeiras,1,0,MANDANTE,3.0,16.0,0.11,0.67,0.11,0.67
259,brasileiro-a,2017,5,06-06,Fluminense,Atlético-PR,1,1,EMPATE,4.0,19.0,0.11,0.67,0.11,0.67
260,brasileiro-a,2017,4,05-06,Bahia,Atlético-GO,3,0,MANDANTE,9.0,20.0,0.0,0.0,0.0,0.0
261,brasileiro-a,2017,4,04-06,Cruzeiro,Chapecoense,0,2,VISITANTE,8.0,1.0,1.0,0.67,1.0,0.67
262,brasileiro-a,2017,4,04-06,Grêmio,Vasco,2,0,MANDANTE,3.0,11.0,1.0,0.5,1.0,0.5
263,brasileiro-a,2017,4,04-06,Palmeiras,Atlético-MG,0,0,EMPATE,13.0,17.0,0.17,0.0,0.17,0.0
264,brasileiro-a,2017,4,04-06,Ponte Preta,São Paulo,1,0,MANDANTE,6.0,10.0,1.0,0.17,1.0,0.17
265,brasileiro-a,2017,4,04-06,Avaí,Sport Recife,1,0,MANDANTE,14.0,15.0,0.67,0.0,0.67,0.0
266,brasileiro-a,2017,4,04-06,Flamengo,Botafogo,0,0,EMPATE,12.0,7.0,1.0,0.67,1.0,0.67
267,brasileiro-a,2017,4,03-06,Corinthians,Santos,2,0,MANDANTE,2.0,16.0,0.5,1.0,0.5,1.0
268,brasileiro-a,2017,4,03-06,Fluminense,Vitória,2,1,MANDANTE,5.0,18.0,0.0,0.5,0.0,0.5
269,brasileiro-a,2017,4,03-06,Coritiba,Atlético-PR,1,0,MANDANTE,4.0,19.0,0.17,0.5,0.17,0.5
270,brasileiro-a,2017,3,29-05,Chapecoense,Avaí,2,0,MANDANTE,1.0,18.0,0.0,1.0,0.0,1.0
271,brasileiro-a,2017,3,28-05,Botafogo,Bahia,1,0,MANDANTE,8.0,13.0,0.0,1.0,0.0,1.0
272,brasileiro-a,2017,3,28-05,Sport Recife,Grêmio,4,3,MANDANTE,12.0,4.0,1.0,0.33,1.0,0.33
273,brasileiro-a,2017,3,28-05,Atlético-GO,Corinthians,0,1,VISITANTE,20.0,3.0,1.0,0.0,1.0,0.0
274,brasileiro-a,2017,3,28-05,Atlético-PR,Flamengo,1,1,EMPATE,19.0,10.0,1.0,0.0,1.0,0.0
275,brasileiro-a,2017,3,28-05,Santos,Cruzeiro,0,1,VISITANTE,15.0,2.0,0.33,1.0,0.33,1.0
276,brasileiro-a,2017,3,28-05,Atlético-MG,Ponte Preta,2,2,EMPATE,16.0,11.0,0.0,0.0,0.0,0.0
277,brasileiro-a,2017,3,27-05,Vitória,Coritiba,0,1,VISITANTE,17.0,5.0,0.0,0.0,0.0,0.0
278,brasileiro-a,2017,3,27-05,São Paulo,Palmeiras,2,0,MANDANTE,6.0,14.0,0.0,1.0,0.0,1.0
279,brasileiro-a,2017,3,27-05,Vasco,Fluminense,3,2,MANDANTE,9.0,7.0,1.0,1.0,1.0,1.0
280,brasileiro-a,2017,2,22-05,São Paulo,Avaí,2,0,MANDANTE,11.0,17.0,0.0,0.0,0.0,0.0
281,brasileiro-a,2017,2,21-05,Sport Recife,Cruzeiro,1,1,EMPATE,18.0,4.0,0.0,0.0,0.0,0.0
282,brasileiro-a,2017,2,21-05,Botafogo,Ponte Preta,2,0,MANDANTE,13.0,9.0,0.0,0.0,0.0,0.0
283,brasileiro-a,2017,2,21-05,Atlético-MG,Fluminense,1,2,VISITANTE,15.0,2.0,0.0,0.0,0.0,0.0
284,brasileiro-a,2017,2,21-05,Atlético-PR,Grêmio,0,2,VISITANTE,19.0,1.0,0.0,0.0,0.0,0.0
285,brasileiro-a,2017,2,21-05,Vitória,Corinthians,0,1,VISITANTE,16.0,6.0,0.0,0.0,0.0,0.0
286,brasileiro-a,2017,2,21-05,Vasco,Bahia,2,1,MANDANTE,14.0,7.0,0.0,0.0,0.0,0.0
287,brasileiro-a,2017,2,20-05,Atlético-GO,Flamengo,0,3,VISITANTE,20.0,3.0,0.0,0.0,0.0,0.0
288,brasileiro-a,2017,2,20-05,Chapecoense,Palmeiras,1,0,MANDANTE,5.0,8.0,0.0,0.0,0.0,0.0
289,brasileiro-a,2017,2,20-05,Santos,Coritiba,1,0,MANDANTE,12.0,10.0,0.0,0.0,0.0,0.0
290,brasileiro-a,2017,1,15-05,Coritiba,Atlético-GO,4,1,MANDANTE,4.0,17.0,0.0,0.0,0.0,0.0
291,brasileiro-a,2017,1,14-05,Grêmio,Botafogo,2,0,MANDANTE,5.0,16.0,0.0,0.0,0.0,0.0
292,brasileiro-a,2017,1,14-05,Avaí,Vitória,0,0,EMPATE,13.0,12.0,0.0,0.0,0.0,0.0
293,brasileiro-a,2017,1,14-05,Bahia,Atlético-PR,6,2,MANDANTE,1.0,18.0,0.0,0.0,0.0,0.0
294,brasileiro-a,2017,1,14-05,Cruzeiro,São Paulo,1,0,MANDANTE,7.0,15.0,0.0,0.0,0.0,0.0
295,brasileiro-a,2017,1,14-05,Palmeiras,Vasco,4,0,MANDANTE,3.0,19.0,0.0,0.0,0.0,0.0
296,brasileiro-a,2017,1,14-05,Ponte Preta,Sport Recife,4,0,MANDANTE,2.0,20.0,0.0,0.0,0.0,0.0
297,brasileiro-a,2017,1,14-05,Fluminense,Santos,3,2,MANDANTE,6.0,14.0,0.0,0.0,0.0,0.0
298,brasileiro-a,2017,1,13-05,Corinthians,Chapecoense,1,1,EMPATE,10.0,8.0,0.0,0.0,0.0,0.0
299,brasileiro-a,2017,1,13-05,Flamengo,Atlético-MG,1,1,EMPATE,9.0,11.0,0.0,0.0,0.0,0.0
300,brasileiro-a,2016,38,11-12,Atlético-PR,Flamengo,0,0,EMPATE,6.0,3.0,0.6,0.53,0.57,0.47
301,brasileiro-a,2016,38,11-12,Chapecoense,Atlético-MG,0,0,EMPATE,10.0,4.0,0.2,0.67,0.43,0.47
302,brasileiro-a,2016,38,11-12,Cruzeiro,Corinthians,3,2,MANDANTE,12.0,7.0,0.4,0.47,0.47,0.6
303,brasileiro-a,2016,38,11-12,Fluminense,Internacional,1,1,EMPATE,13.0,17.0,0.33,0.13,0.5,0.2
304,brasileiro-a,2016,38,11-12,Grêmio,Botafogo,0,1,VISITANTE,9.0,5.0,0.2,0.33,0.6,0.43
305,brasileiro-a,2016,38,11-12,Ponte Preta,Coritiba,2,0,MANDANTE,8.0,15.0,0.53,0.33,0.43,0.37
306,brasileiro-a,2016,38,11-12,Santos,América-MG,1,0,MANDANTE,2.0,20.0,0.27,0.67,0.23,0.77
307,brasileiro-a,2016,38,11-12,São Paulo,Santa Cruz,5,0,MANDANTE,11.0,19.0,0.53,0.47,0.27,0.5
308,brasileiro-a,2016,38,11-12,Sport Recife,Figueirense,2,0,MANDANTE,14.0,18.0,0.33,0.47,0.2,0.37
309,brasileiro-a,2016,38,11-12,Vitória,Palmeiras,1,2,VISITANTE,16.0,1.0,0.67,0.67,0.77,0.43
310,brasileiro-a,2016,37,28-11,Coritiba,Vitória,0,1,VISITANTE,14.0,15.0,0.47,0.6,0.43,0.43
311,brasileiro-a,2016,37,27-11,Figueirense,Fluminense,1,0,MANDANTE,18.0,12.0,0.2,0.13,0.3,0.2
312,brasileiro-a,2016,37,27-11,Santa Cruz,Grêmio,5,1,MANDANTE,19.0,8.0,0.4,0.33,0.53,0.17
313,brasileiro-a,2016,37,27-11,Atlético-MG,São Paulo,1,2,VISITANTE,4.0,11.0,0.47,0.4,0.4,0.53
314,brasileiro-a,2016,37,27-11,Flamengo,Santos,2,0,MANDANTE,2.0,3.0,0.87,0.47,0.77,0.57
315,brasileiro-a,2016,37,27-11,Internacional,Cruzeiro,1,0,MANDANTE,17.0,13.0,0.67,0.2,0.6,0.4
316,brasileiro-a,2016,37,27-11,Palmeiras,Chapecoense,1,0,MANDANTE,1.0,9.0,0.67,0.67,0.47,0.77
317,brasileiro-a,2016,37,26-11,Corinthians,Atlético-PR,0,0,EMPATE,7.0,5.0,0.47,0.4,0.53,0.43
318,brasileiro-a,2016,37,26-11,América-MG,Sport Recife,2,2,EMPATE,20.0,16.0,0.4,0.4,0.43,0.3
319,brasileiro-a,2016,37,26-11,Botafogo,Ponte Preta,1,1,EMPATE,6.0,10.0,0.27,0.33,0.33,0.57
320,brasileiro-a,2016,36,21-11,Corinthians,Internacional,1,0,MANDANTE,7.0,17.0,0.4,0.4,0.4,0.33
321,brasileiro-a,2016,36,20-11,Chapecoense,São Paulo,2,0,MANDANTE,9.0,13.0,0.67,0.53,0.4,0.4
322,brasileiro-a,2016,36,20-11,Flamengo,Coritiba,2,2,EMPATE,3.0,14.0,0.53,0.4,0.5,0.63
323,brasileiro-a,2016,36,20-11,Santa Cruz,Atlético-MG,3,3,EMPATE,19.0,4.0,0.33,0.27,0.53,0.13
324,brasileiro-a,2016,36,20-11,Atlético-PR,Sport Recife,2,0,MANDANTE,5.0,15.0,0.6,0.47,0.43,0.53
325,brasileiro-a,2016,36,20-11,Cruzeiro,Santos,2,2,EMPATE,12.0,2.0,0.87,0.67,0.83,0.6
326,brasileiro-a,2016,36,20-11,Grêmio,América-MG,3,0,MANDANTE,8.0,20.0,0.4,0.27,0.4,0.43
327,brasileiro-a,2016,36,20-11,Palmeiras,Botafogo,1,0,MANDANTE,1.0,6.0,0.53,0.67,0.67,0.77
328,brasileiro-a,2016,36,20-11,Ponte Preta,Fluminense,1,0,MANDANTE,10.0,11.0,0.2,0.27,0.4,0.27
329,brasileiro-a,2016,36,20-11,Vitória,Figueirense,4,0,MANDANTE,16.0,18.0,0.13,0.27,0.2,0.33
330,brasileiro-a,2016,35,17-11,Atlético-MG,Palmeiras,1,1,EMPATE,4.0,1.0,0.67,0.47,0.77,0.6
331,brasileiro-a,2016,35,17-11,Internacional,Ponte Preta,1,1,EMPATE,17.0,12.0,0.4,0.33,0.33,0.37
332,brasileiro-a,2016,35,17-11,Santos,Vitória,3,2,MANDANTE,2.0,16.0,0.27,0.87,0.43,0.83
333,brasileiro-a,2016,35,17-11,São Paulo,Grêmio,1,1,EMPATE,13.0,8.0,0.4,0.6,0.4,0.47
334,brasileiro-a,2016,35,16-11,América-MG,Flamengo,0,1,VISITANTE,20.0,3.0,0.4,0.4,0.57,0.43
335,brasileiro-a,2016,35,16-11,Figueirense,Corinthians,1,1,EMPATE,18.0,7.0,0.53,0.13,0.33,0.2
336,brasileiro-a,2016,35,16-11,Sport Recife,Cruzeiro,0,1,VISITANTE,15.0,11.0,0.53,0.6,0.5,0.43
337,brasileiro-a,2016,35,16-11,Coritiba,Santa Cruz,1,0,MANDANTE,14.0,19.0,0.27,0.4,0.23,0.43
338,brasileiro-a,2016,35,16-11,Botafogo,Chapecoense,0,2,VISITANTE,5.0,10.0,0.53,0.73,0.4,0.67
339,brasileiro-a,2016,35,15-11,Fluminense,Atlético-PR,1,1,EMPATE,9.0,6.0,0.4,0.13,0.5,0.37
340,brasileiro-a,2016,34,07-11,Grêmio,Sport Recife,0,3,VISITANTE,8.0,14.0,0.47,0.6,0.43,0.43
341,brasileiro-a,2016,34,06-11,Chapecoense,Figueirense,1,0,MANDANTE,10.0,18.0,0.13,0.33,0.2,0.4
342,brasileiro-a,2016,34,06-11,Coritiba,Atlético-MG,2,0,MANDANTE,15.0,4.0,0.53,0.2,0.6,0.33
343,brasileiro-a,2016,34,06-11,Cruzeiro,Fluminense,4,2,MANDANTE,13.0,9.0,0.13,0.53,0.47,0.4
344,brasileiro-a,2016,34,06-11,Palmeiras,Internacional,1,0,MANDANTE,1.0,17.0,0.53,0.67,0.37,0.7
345,brasileiro-a,2016,34,06-11,Santa Cruz,América-MG,1,0,MANDANTE,19.0,20.0,0.4,0.07,0.47,0.13
346,brasileiro-a,2016,34,06-11,Vitória,Atlético-PR,3,2,MANDANTE,16.0,6.0,0.6,0.07,0.6,0.33
347,brasileiro-a,2016,34,06-11,Ponte Preta,Santos,1,2,VISITANTE,11.0,2.0,0.87,0.4,0.83,0.37
348,brasileiro-a,2016,34,05-11,São Paulo,Corinthians,4,0,MANDANTE,12.0,7.0,0.6,0.47,0.33,0.47
349,brasileiro-a,2016,34,05-11,Flamengo,Botafogo,0,0,EMPATE,3.0,5.0,0.87,0.53,0.73,0.63
350,brasileiro-a,2016,33,31-10,América-MG,São Paulo,1,0,MANDANTE,19.0,12.0,0.53,0.2,0.47,0.37
351,brasileiro-a,2016,33,29-10,Figueirense,Grêmio,0,0,EMPATE,18.0,8.0,0.53,0.07,0.4,0.27
352,brasileiro-a,2016,33,29-10,Santos,Palmeiras,1,0,MANDANTE,3.0,1.0,0.87,0.87,0.8,0.73
353,brasileiro-a,2016,33,29-10,Botafogo,Coritiba,0,0,EMPATE,5.0,15.0,0.33,1.0,0.4,0.8
354,brasileiro-a,2016,33,29-10,Internacional,Santa Cruz,1,1,EMPATE,16.0,20.0,0.0,0.67,0.13,0.43
355,brasileiro-a,2016,33,29-10,Atlético-MG,Flamengo,2,2,EMPATE,4.0,2.0,0.53,0.67,0.7,0.67
356,brasileiro-a,2016,33,29-10,Atlético-PR,Cruzeiro,1,0,MANDANTE,6.0,13.0,0.73,0.4,0.5,0.5
357,brasileiro-a,2016,33,29-10,Corinthians,Chapecoense,1,1,EMPATE,7.0,11.0,0.27,0.53,0.4,0.4
358,brasileiro-a,2016,33,28-10,Fluminense,Vitória,2,2,EMPATE,9.0,17.0,0.2,0.27,0.3,0.43
359,brasileiro-a,2016,33,27-10,Sport Recife,Ponte Preta,1,0,MANDANTE,14.0,10.0,0.4,0.27,0.37,0.33
360,brasileiro-a,2016,32,24-10,América-MG,Atlético-PR,1,0,MANDANTE,19.0,7.0,0.6,0.2,0.6,0.27
361,brasileiro-a,2016,32,23-10,Atlético-MG,Figueirense,3,0,MANDANTE,3.0,18.0,0.27,0.67,0.37,0.6
362,brasileiro-a,2016,32,23-10,Chapecoense,Santos,0,1,VISITANTE,12.0,4.0,0.67,0.27,0.63,0.4
363,brasileiro-a,2016,32,23-10,Coritiba,Fluminense,1,1,EMPATE,14.0,9.0,0.4,0.27,0.4,0.4
364,brasileiro-a,2016,32,23-10,Flamengo,Corinthians,2,2,EMPATE,2.0,6.0,0.47,0.67,0.37,0.77
365,brasileiro-a,2016,32,23-10,Grêmio,Internacional,0,0,EMPATE,8.0,15.0,0.6,0.67,0.43,0.4
366,brasileiro-a,2016,32,23-10,Palmeiras,Sport Recife,2,1,MANDANTE,1.0,16.0,0.47,0.87,0.37,0.8
367,brasileiro-a,2016,32,23-10,Vitória,Cruzeiro,0,1,VISITANTE,17.0,13.0,0.53,0.4,0.5,0.4
368,brasileiro-a,2016,32,22-10,São Paulo,Ponte Preta,2,0,MANDANTE,11.0,10.0,0.4,0.33,0.47,0.4
369,brasileiro-a,2016,32,19-10,Santa Cruz,Botafogo,0,1,VISITANTE,20.0,5.0,0.8,0.0,0.7,0.13
370,brasileiro-a,2016,31,17-10,Fluminense,São Paulo,1,2,VISITANTE,9.0,12.0,0.13,0.6,0.33,0.5
371,brasileiro-a,2016,31,16-10,Santos,Grêmio,1,1,EMPATE,4.0,8.0,0.6,0.8,0.37,0.6
372,brasileiro-a,2016,31,16-10,Sport Recife,Vitória,1,0,MANDANTE,14.0,17.0,0.4,0.27,0.4,0.27
373,brasileiro-a,2016,31,16-10,Corinthians,América-MG,2,0,MANDANTE,7.0,20.0,0.4,0.27,0.27,0.37
374,brasileiro-a,2016,31,16-10,Ponte Preta,Santa Cruz,3,0,MANDANTE,10.0,19.0,0.0,0.27,0.13,0.4
375,brasileiro-a,2016,31,16-10,Atlético-PR,Coritiba,2,0,MANDANTE,6.0,15.0,0.47,0.6,0.5,0.5
376,brasileiro-a,2016,31,16-10,Botafogo,Atlético-MG,3,2,MANDANTE,5.0,3.0,0.73,0.8,0.7,0.7
377,brasileiro-a,2016,31,16-10,Cruzeiro,Chapecoense,0,0,EMPATE,13.0,11.0,0.27,0.53,0.47,0.57
378,brasileiro-a,2016,31,16-10,Figueirense,Palmeiras,1,2,VISITANTE,18.0,1.0,0.87,0.27,0.73,0.37
379,brasileiro-a,2016,31,16-10,Internacional,Flamengo,2,1,MANDANTE,16.0,2.0,0.87,0.4,0.87,0.37
380,brasileiro-a,2016,30,13-10,Fluminense,Flamengo,1,2,VISITANTE,6.0,2.0,0.73,0.6,0.77,0.6
381,brasileiro-a,2016,30,13-10,Grêmio,Atlético-PR,1,0,MANDANTE,7.0,8.0,0.6,0.4,0.5,0.37
382,brasileiro-a,2016,30,13-10,São Paulo,Santos,0,1,VISITANTE,14.0,4.0,0.8,0.33,0.6,0.33
383,brasileiro-a,2016,30,13-10,Atlético-MG,América-MG,3,0,MANDANTE,3.0,20.0,0.47,0.73,0.27,0.6
384,brasileiro-a,2016,30,13-10,Palmeiras,Cruzeiro,0,0,EMPATE,1.0,12.0,0.47,0.87,0.57,0.8
385,brasileiro-a,2016,30,13-10,Ponte Preta,Vitória,2,0,MANDANTE,10.0,15.0,0.6,0.27,0.43,0.4
386,brasileiro-a,2016,30,12-10,Botafogo,Internacional,1,0,MANDANTE,5.0,17.0,0.4,0.6,0.37,0.7
387,brasileiro-a,2016,30,12-10,Santa Cruz,Corinthians,2,4,VISITANTE,19.0,9.0,0.13,0.2,0.27,0.17
388,brasileiro-a,2016,30,12-10,Coritiba,Figueirense,0,0,EMPATE,13.0,18.0,0.27,0.47,0.33,0.5
389,brasileiro-a,2016,30,12-10,Chapecoense,Sport Recife,3,0,MANDANTE,11.0,16.0,0.27,0.27,0.37,0.47
390,brasileiro-a,2016,29,09-10,América-MG,Palmeiras,0,2,VISITANTE,20.0,1.0,0.73,0.53,0.8,0.37
391,brasileiro-a,2016,29,09-10,Figueirense,Botafogo,0,1,VISITANTE,18.0,7.0,0.6,0.27,0.7,0.37
392,brasileiro-a,2016,29,09-10,Flamengo,Santa Cruz,3,0,MANDANTE,2.0,19.0,0.2,0.73,0.17,0.77
393,brasileiro-a,2016,29,08-10,Cruzeiro,Ponte Preta,2,0,MANDANTE,12.0,10.0,0.33,0.27,0.4,0.5
394,brasileiro-a,2016,29,06-10,Internacional,Coritiba,1,0,MANDANTE,17.0,13.0,0.47,0.2,0.6,0.3
395,brasileiro-a,2016,29,05-10,Sport Recife,São Paulo,1,1,EMPATE,16.0,14.0,0.47,0.4,0.4,0.37
396,brasileiro-a,2016,29,05-10,Corinthians,Atlético-MG,0,0,EMPATE,9.0,3.0,0.67,0.07,0.67,0.27
397,brasileiro-a,2016,29,05-10,Santos,Fluminense,2,1,MANDANTE,4.0,5.0,0.8,0.8,0.63,0.5
398,brasileiro-a,2016,29,05-10,Atlético-PR,Chapecoense,3,1,MANDANTE,6.0,11.0,0.47,0.6,0.47,0.4
399,brasileiro-a,2016,29,05-10,Vitória,Grêmio,0,1,VISITANTE,15.0,8.0,0.27,0.6,0.27,0.43
400,brasileiro-a,2016,28,03-10,Coritiba,América-MG,3,0,MANDANTE,12.0,20.0,0.53,0.47,0.4,0.5
401,brasileiro-a,2016,28,03-10,Santa Cruz,Palmeiras,2,3,VISITANTE,19.0,1.0,0.73,0.27,0.73,0.2
402,brasileiro-a,2016,28,01-10,Internacional,Figueirense,1,0,MANDANTE,18.0,17.0,0.47,0.2,0.37,0.2
403,brasileiro-a,2016,28,01-10,Cruzeiro,Grêmio,1,0,MANDANTE,16.0,9.0,0.27,0.27,0.3,0.5
404,brasileiro-a,2016,28,01-10,Botafogo,Corinthians,2,0,MANDANTE,8.0,7.0,0.27,0.6,0.27,0.6
405,brasileiro-a,2016,28,01-10,Ponte Preta,Atlético-MG,1,2,VISITANTE,10.0,3.0,0.67,0.33,0.67,0.5
406,brasileiro-a,2016,28,01-10,Chapecoense,Vitória,1,4,VISITANTE,11.0,13.0,0.4,0.53,0.43,0.5
407,brasileiro-a,2016,28,01-10,Santos,Atlético-PR,2,0,MANDANTE,4.0,6.0,0.6,0.6,0.5,0.43
408,brasileiro-a,2016,28,01-10,São Paulo,Flamengo,0,0,EMPATE,14.0,2.0,0.87,0.4,0.77,0.37
409,brasileiro-a,2016,28,01-10,Fluminense,Sport Recife,3,1,MANDANTE,5.0,15.0,0.4,0.6,0.4,0.63
410,brasileiro-a,2016,27,25-09,Atlético-MG,Internacional,3,1,MANDANTE,3.0,18.0,0.27,0.53,0.2,0.67
