,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado,posicao_m,posicao_v,aproveitamento_5r_v,aproveitamento_5r_m,aproveitamento_10r_v,aproveitamento_10r_m
2751,brasileiro-a,2010,35,14-11,Atlético-GO,Palmeiras,3,0,MANDANTE,13.0,10.0,0.47,0.53,0.6,0.47
2752,brasileiro-a,2010,35,14-11,Fluminense,Goias,1,1,EMPATE,2.0,19.0,0.2,0.6,0.33,0.53
2753,brasileiro-a,2010,35,14-11,Guarani,Vitória,1,1,EMPATE,18.0,16.0,0.47,0.13,0.23,0.2
2754,brasileiro-a,2010,35,14-11,Internacional,Avaí,2,3,VISITANTE,8.0,17.0,0.27,0.27,0.3,0.43
2755,brasileiro-a,2010,35,13-11,Atlético-MG,Flamengo,4,1,MANDANTE,15.0,14.0,0.4,0.53,0.4,0.5
2756,brasileiro-a,2010,35,13-11,Corinthians,Cruzeiro,1,0,MANDANTE,1.0,3.0,0.4,0.73,0.53,0.43
2757,brasileiro-a,2010,35,13-11,Santos,Grêmio,0,0,EMPATE,7.0,6.0,0.67,0.2,0.77,0.43
2758,brasileiro-a,2010,35,10-11,Ceará,Botafogo,2,2,EMPATE,12.0,5.0,0.73,0.4,0.53,0.47
2759,brasileiro-a,2010,34,07-11,Flamengo,Atlético-PR,0,1,VISITANTE,13.0,5.0,0.47,0.47,0.53,0.43
2760,brasileiro-a,2010,34,07-11,Fluminense,Vasco,1,0,MANDANTE,1.0,11.0,0.33,0.4,0.43,0.53
2761,brasileiro-a,2010,34,07-11,Palmeiras,Guarani,1,0,MANDANTE,10.0,17.0,0.13,0.33,0.2,0.6
2762,brasileiro-a,2010,34,07-11,Avaí,Botafogo,0,0,EMPATE,18.0,4.0,0.73,0.27,0.53,0.27
2763,brasileiro-a,2010,34,07-11,Barueri,Goias,4,1,MANDANTE,20.0,19.0,0.4,0.2,0.33,0.23
2764,brasileiro-a,2010,34,07-11,São Paulo,Corinthians,0,2,VISITANTE,9.0,2.0,0.53,0.8,0.43,0.63
2765,brasileiro-a,2010,34,07-11,Vitória,Cruzeiro,0,1,VISITANTE,14.0,3.0,0.4,0.47,0.53,0.33
2766,brasileiro-a,2010,34,06-11,Atlético-GO,Internacional,2,2,EMPATE,15.0,8.0,0.4,0.67,0.4,0.53
2767,brasileiro-a,2010,34,06-11,Atlético-MG,Santos,2,2,EMPATE,16.0,7.0,0.33,0.47,0.4,0.47
2768,brasileiro-a,2010,34,06-11,Grêmio,Ceará,5,1,MANDANTE,6.0,12.0,0.6,0.53,0.47,0.7
2769,brasileiro-a,2010,33,04-11,Atlético-PR,Palmeiras,1,0,MANDANTE,8.0,10.0,0.53,0.33,0.6,0.53
2770,brasileiro-a,2010,33,04-11,Vasco,Barueri,2,1,MANDANTE,11.0,20.0,0.2,0.2,0.23,0.33
2771,brasileiro-a,2010,33,03-11,Ceará,Flamengo,2,2,EMPATE,12.0,13.0,0.6,0.73,0.43,0.47
2772,brasileiro-a,2010,33,03-11,Corinthians,Avaí,4,0,MANDANTE,2.0,18.0,0.27,0.33,0.27,0.43
2773,brasileiro-a,2010,33,03-11,Cruzeiro,São Paulo,0,2,VISITANTE,3.0,7.0,0.8,0.6,0.63,0.57
2774,brasileiro-a,2010,33,03-11,Botafogo,Atlético-GO,3,2,MANDANTE,4.0,15.0,0.67,0.6,0.53,0.47
2775,brasileiro-a,2010,33,03-11,Goias,Grêmio,0,2,VISITANTE,19.0,9.0,0.53,0.4,0.7,0.37
2776,brasileiro-a,2010,33,03-11,Guarani,Atlético-MG,0,0,EMPATE,16.0,17.0,0.6,0.13,0.43,0.2
2777,brasileiro-a,2010,33,03-11,Internacional,Fluminense,0,0,EMPATE,6.0,1.0,0.33,0.33,0.53,0.47
2778,brasileiro-a,2010,33,03-11,Santos,Vitória,1,1,EMPATE,5.0,14.0,0.4,0.47,0.4,0.4
2779,brasileiro-a,2010,32,30-10,Atlético-MG,Botafogo,0,2,VISITANTE,17.0,4.0,0.47,0.8,0.37,0.43
2780,brasileiro-a,2010,32,30-10,Avaí,Guarani,1,0,MANDANTE,18.0,16.0,0.13,0.13,0.2,0.2
2781,brasileiro-a,2010,32,30-10,Barueri,Cruzeiro,0,2,VISITANTE,20.0,2.0,0.47,0.27,0.57,0.23
2782,brasileiro-a,2010,32,30-10,Palmeiras,Goias,3,2,MANDANTE,10.0,19.0,0.4,0.4,0.47,0.6
2783,brasileiro-a,2010,32,30-10,Internacional,Santos,1,1,EMPATE,6.0,5.0,0.47,0.47,0.47,0.53
2784,brasileiro-a,2010,32,30-10,Vitória,Vasco,4,2,MANDANTE,14.0,12.0,0.4,0.2,0.37,0.33
2785,brasileiro-a,2010,32,28-10,Atlético-GO,Ceará,1,1,EMPATE,15.0,11.0,0.73,0.6,0.47,0.5
2786,brasileiro-a,2010,32,28-10,Fluminense,Grêmio,2,0,MANDANTE,1.0,9.0,0.73,0.2,0.7,0.43
2787,brasileiro-a,2010,32,28-10,São Paulo,Atlético-PR,2,1,MANDANTE,7.0,8.0,0.4,0.67,0.63,0.53
2788,brasileiro-a,2010,32,27-10,Flamengo,Corinthians,1,1,EMPATE,13.0,3.0,0.33,0.6,0.5,0.5
2789,brasileiro-a,2010,31,24-10,Cruzeiro,Atlético-MG,3,4,VISITANTE,2.0,16.0,0.67,0.67,0.43,0.67
2790,brasileiro-a,2010,31,24-10,Grêmio,Internacional,2,2,EMPATE,8.0,5.0,0.4,0.87,0.53,0.77
2791,brasileiro-a,2010,31,24-10,Santos,Barueri,2,3,VISITANTE,4.0,20.0,0.27,0.47,0.13,0.47
2792,brasileiro-a,2010,31,24-10,Vasco,Flamengo,1,1,EMPATE,12.0,13.0,0.6,0.53,0.5,0.37
2793,brasileiro-a,2010,31,24-10,Atlético-PR,Fluminense,2,2,EMPATE,7.0,1.0,0.33,0.53,0.4,0.6
2794,brasileiro-a,2010,31,24-10,Ceará,São Paulo,2,0,MANDANTE,11.0,9.0,0.67,0.6,0.53,0.47
2795,brasileiro-a,2010,31,24-10,Corinthians,Palmeiras,1,0,MANDANTE,3.0,10.0,0.6,0.2,0.63,0.4
2796,brasileiro-a,2010,31,24-10,Goias,Avaí,1,0,MANDANTE,18.0,19.0,0.13,0.27,0.2,0.4
2797,brasileiro-a,2010,31,23-10,Botafogo,Vitória,1,0,MANDANTE,6.0,17.0,0.2,0.33,0.37,0.37
2798,brasileiro-a,2010,31,23-10,Guarani,Atlético-GO,0,1,VISITANTE,15.0,14.0,0.4,0.13,0.5,0.3
2799,brasileiro-a,2010,30,17-10,Fluminense,Botafogo,0,0,EMPATE,2.0,8.0,0.33,0.47,0.43,0.47
2800,brasileiro-a,2010,30,17-10,Palmeiras,Ceará,1,1,EMPATE,10.0,12.0,0.53,0.73,0.43,0.63
2801,brasileiro-a,2010,30,17-10,São Paulo,Santos,4,3,MANDANTE,9.0,4.0,0.67,0.47,0.47,0.53
2802,brasileiro-a,2010,30,17-10,Vitória,Barueri,2,0,MANDANTE,15.0,20.0,0.27,0.0,0.17,0.3
2803,brasileiro-a,2010,30,17-10,Atlético-GO,Vasco,2,0,MANDANTE,16.0,11.0,0.53,0.4,0.4,0.4
2804,brasileiro-a,2010,30,17-10,Atlético-MG,Avaí,2,0,MANDANTE,17.0,18.0,0.33,0.47,0.23,0.37
2805,brasileiro-a,2010,30,17-10,Grêmio,Cruzeiro,2,1,MANDANTE,7.0,1.0,0.67,0.87,0.77,0.77
2806,brasileiro-a,2010,30,17-10,Guarani,Corinthians,0,0,EMPATE,14.0,3.0,0.13,0.27,0.4,0.27
2807,brasileiro-a,2010,30,16-10,Atlético-PR,Goias,2,1,MANDANTE,6.0,19.0,0.47,0.4,0.5,0.53
2808,brasileiro-a,2010,30,16-10,Flamengo,Internacional,3,0,MANDANTE,13.0,5.0,0.6,0.4,0.53,0.4
2809,brasileiro-a,2010,13,13-10,Santos,Internacional,1,0,MANDANTE,3.0,5.0,0.87,0.4,0.57,0.53
2810,brasileiro-a,2010,18,13-10,Vasco,Corinthians,2,0,MANDANTE,7.0,2.0,0.6,0.6,0.57,0.6
2811,brasileiro-a,2010,29,10-10,Ceará,Guarani,2,0,MANDANTE,12.0,13.0,0.27,0.33,0.37,0.33
2812,brasileiro-a,2010,29,10-10,Internacional,Atlético-MG,1,0,MANDANTE,5.0,18.0,0.47,0.4,0.37,0.53
2813,brasileiro-a,2010,29,10-10,Avaí,Flamengo,2,2,EMPATE,16.0,14.0,0.4,0.27,0.4,0.2
2814,brasileiro-a,2010,29,10-10,Botafogo,Palmeiras,0,0,EMPATE,6.0,9.0,0.87,0.33,0.6,0.43
2815,brasileiro-a,2010,29,10-10,Corinthians,Atlético-GO,3,4,VISITANTE,3.0,17.0,0.4,0.33,0.4,0.5
2816,brasileiro-a,2010,29,10-10,Cruzeiro,Fluminense,1,0,MANDANTE,1.0,2.0,0.67,0.67,0.47,0.77
2817,brasileiro-a,2010,29,10-10,Goias,Vitória,1,0,MANDANTE,19.0,15.0,0.2,0.27,0.3,0.4
2818,brasileiro-a,2010,29,09-10,Barueri,São Paulo,2,3,VISITANTE,20.0,10.0,0.47,0.27,0.53,0.17
2819,brasileiro-a,2010,29,09-10,Santos,Atlético-PR,2,0,MANDANTE,4.0,7.0,0.6,0.47,0.63,0.4
2820,brasileiro-a,2010,29,09-10,Vasco,Grêmio,3,3,EMPATE,11.0,8.0,0.87,0.53,0.77,0.47
2821,brasileiro-a,2010,28,07-10,Flamengo,Atlético-GO,2,0,MANDANTE,14.0,18.0,0.4,0.27,0.4,0.3
2822,brasileiro-a,2010,28,07-10,Goias,Cruzeiro,0,1,VISITANTE,19.0,2.0,0.53,0.33,0.77,0.4
2823,brasileiro-a,2010,28,07-10,Palmeiras,Avaí,4,1,MANDANTE,9.0,16.0,0.27,0.67,0.2,0.53
2824,brasileiro-a,2010,28,06-10,Atlético-MG,Corinthians,2,1,MANDANTE,17.0,3.0,0.53,0.27,0.5,0.37
2825,brasileiro-a,2010,28,06-10,Atlético-PR,Vasco,0,0,EMPATE,6.0,10.0,0.47,0.73,0.53,0.7
2826,brasileiro-a,2010,28,06-10,Ceará,Internacional,1,0,MANDANTE,12.0,5.0,0.6,0.2,0.57,0.23
2827,brasileiro-a,2010,28,06-10,São Paulo,Vitória,2,0,MANDANTE,11.0,15.0,0.4,0.47,0.33,0.53
2828,brasileiro-a,2010,28,06-10,Fluminense,Santos,0,3,VISITANTE,1.0,4.0,0.33,0.73,0.4,0.5
2829,brasileiro-a,2010,28,06-10,Grêmio,Barueri,4,0,MANDANTE,8.0,20.0,0.27,0.87,0.17,0.77
2830,brasileiro-a,2010,28,06-10,Guarani,Botafogo,1,1,EMPATE,13.0,7.0,0.33,0.27,0.5,0.33
2831,brasileiro-a,2010,27,02-10,Atlético-GO,Atlético-MG,2,3,VISITANTE,17.0,18.0,0.07,0.4,0.27,0.43
2832,brasileiro-a,2010,27,02-10,Avaí,São Paulo,0,0,EMPATE,16.0,11.0,0.4,0.27,0.53,0.2
2833,brasileiro-a,2010,27,02-10,Botafogo,Flamengo,1,1,EMPATE,7.0,15.0,0.4,0.27,0.27,0.47
2834,brasileiro-a,2010,27,02-10,Cruzeiro,Atlético-PR,0,0,EMPATE,3.0,6.0,0.87,0.67,0.7,0.77
2835,brasileiro-a,2010,27,02-10,Internacional,Guarani,3,0,MANDANTE,4.0,12.0,0.27,0.6,0.43,0.57
2836,brasileiro-a,2010,27,02-10,Barueri,Fluminense,1,1,EMPATE,20.0,1.0,0.67,0.2,0.5,0.17
2837,brasileiro-a,2010,27,02-10,Corinthians,Ceará,2,2,EMPATE,2.0,13.0,0.2,0.67,0.23,0.57
2838,brasileiro-a,2010,27,02-10,Santos,Palmeiras,1,1,EMPATE,5.0,10.0,0.8,0.47,0.6,0.47
2839,brasileiro-a,2010,27,02-10,Vitória,Grêmio,0,3,VISITANTE,14.0,8.0,0.67,0.47,0.7,0.33
2840,brasileiro-a,2010,27,01-10,Vasco,Goias,3,2,MANDANTE,9.0,19.0,0.53,0.33,0.4,0.47
2841,brasileiro-a,2010,26,29-09,Ceará,Atlético-MG,0,0,EMPATE,14.0,20.0,0.2,0.33,0.27,0.2
2842,brasileiro-a,2010,26,29-09,Corinthians,Botafogo,1,1,EMPATE,2.0,7.0,0.4,0.6,0.53,0.53
2843,brasileiro-a,2010,26,29-09,Grêmio,São Paulo,4,2,MANDANTE,9.0,11.0,0.4,0.67,0.57,0.6
2844,brasileiro-a,2010,26,29-09,Fluminense,Avaí,1,0,MANDANTE,1.0,16.0,0.27,0.47,0.2,0.5
2845,brasileiro-a,2010,26,29-09,Atlético-PR,Vitória,1,0,MANDANTE,6.0,13.0,0.53,0.67,0.37,0.7
2846,brasileiro-a,2010,26,29-09,Barueri,Guarani,4,2,MANDANTE,19.0,12.0,0.47,0.0,0.47,0.07
2847,brasileiro-a,2010,26,29-09,Cruzeiro,Atlético-GO,3,0,MANDANTE,3.0,17.0,0.6,0.67,0.53,0.77
2848,brasileiro-a,2010,26,29-09,Palmeiras,Internacional,2,0,MANDANTE,8.0,5.0,0.67,0.67,0.67,0.5
2849,brasileiro-a,2010,26,28-09,Goias,Flamengo,1,1,EMPATE,18.0,15.0,0.4,0.53,0.27,0.37
2850,brasileiro-a,2010,26,28-09,Vasco,Santos,3,1,MANDANTE,10.0,4.0,0.47,0.2,0.57,0.4
2851,brasileiro-a,2010,25,26-09,Atlético-MG,Grêmio,1,2,VISITANTE,19.0,10.0,0.67,0.27,0.5,0.27
2852,brasileiro-a,2010,25,26-09,Avaí,Ceará,5,0,MANDANTE,15.0,14.0,0.33,0.13,0.3,0.1
2853,brasileiro-a,2010,25,26-09,Botafogo,Atlético-PR,1,1,EMPATE,6.0,7.0,0.67,0.53,0.77,0.6
2854,brasileiro-a,2010,25,26-09,Internacional,Corinthians,3,2,MANDANTE,5.0,2.0,0.67,0.47,0.63,0.6
2855,brasileiro-a,2010,25,26-09,Vitória,Fluminense,1,2,VISITANTE,13.0,1.0,0.47,0.6,0.43,0.47
2856,brasileiro-a,2010,25,25-09,Atlético-GO,Barueri,3,0,MANDANTE,17.0,20.0,0.07,0.4,0.17,0.47
2857,brasileiro-a,2010,25,25-09,Flamengo,Palmeiras,1,3,VISITANTE,16.0,8.0,0.53,0.4,0.43,0.27
2858,brasileiro-a,2010,25,25-09,Guarani,Vasco,1,0,MANDANTE,11.0,12.0,0.27,0.27,0.43,0.4
2859,brasileiro-a,2010,25,25-09,Santos,Cruzeiro,4,1,MANDANTE,4.0,3.0,0.87,0.27,0.77,0.57
2860,brasileiro-a,2010,25,25-09,São Paulo,Goias,0,3,VISITANTE,9.0,18.0,0.53,0.6,0.27,0.57
2861,brasileiro-a,2010,24,23-09,Fluminense,Atlético-MG,5,1,MANDANTE,2.0,18.0,0.27,0.27,0.37,0.43
2862,brasileiro-a,2010,24,23-09,Vitória,Avaí,3,0,MANDANTE,11.0,16.0,0.13,0.4,0.2,0.47
2863,brasileiro-a,2010,24,22-09,Atlético-PR,Internacional,1,0,MANDANTE,7.0,6.0,0.67,0.67,0.6,0.67
2864,brasileiro-a,2010,24,22-09,Grêmio,Flamengo,2,2,EMPATE,12.0,15.0,0.4,0.67,0.33,0.57
2865,brasileiro-a,2010,24,22-09,Santos,Corinthians,2,3,VISITANTE,5.0,1.0,0.67,0.33,0.53,0.57
2866,brasileiro-a,2010,24,22-09,Vasco,Botafogo,2,2,EMPATE,9.0,4.0,0.53,0.4,0.67,0.5
2867,brasileiro-a,2010,24,22-09,Barueri,Palmeiras,0,1,VISITANTE,20.0,10.0,0.33,0.07,0.43,0.17
2868,brasileiro-a,2010,24,22-09,Cruzeiro,Ceará,2,0,MANDANTE,3.0,13.0,0.33,0.87,0.3,0.7
2869,brasileiro-a,2010,24,22-09,Goias,Atlético-GO,1,3,VISITANTE,19.0,17.0,0.4,0.53,0.37,0.27
2870,brasileiro-a,2010,24,22-09,São Paulo,Guarani,2,1,MANDANTE,8.0,14.0,0.47,0.6,0.4,0.5
2871,brasileiro-a,2010,23,19-09,Avaí,Grêmio,0,3,VISITANTE,16.0,12.0,0.67,0.13,0.47,0.2
2872,brasileiro-a,2010,23,19-09,Ceará,Goias,1,1,EMPATE,10.0,18.0,0.47,0.27,0.27,0.3
2873,brasileiro-a,2010,23,19-09,Flamengo,Fluminense,3,3,EMPATE,15.0,2.0,0.27,0.33,0.5,0.3
2874,brasileiro-a,2010,23,19-09,Atlético-MG,Vitória,2,3,VISITANTE,17.0,14.0,0.27,0.47,0.37,0.37
2875,brasileiro-a,2010,23,19-09,Guarani,Santos,0,0,EMPATE,11.0,4.0,0.47,0.4,0.63,0.47
2876,brasileiro-a,2010,23,19-09,Internacional,Vasco,1,0,MANDANTE,5.0,8.0,0.6,0.53,0.6,0.5
2877,brasileiro-a,2010,23,19-09,Palmeiras,São Paulo,0,2,VISITANTE,13.0,9.0,0.6,0.4,0.43,0.47
2878,brasileiro-a,2010,23,18-09,Atlético-GO,Atlético-PR,1,2,VISITANTE,19.0,7.0,0.67,0.4,0.6,0.4
2879,brasileiro-a,2010,23,18-09,Botafogo,Cruzeiro,2,2,EMPATE,6.0,3.0,1.0,0.67,0.7,0.73
2880,brasileiro-a,2010,23,18-09,Corinthians,Barueri,3,0,MANDANTE,1.0,20.0,0.07,0.47,0.2,0.53
2881,brasileiro-a,2010,22,16-09,São Paulo,Internacional,1,3,VISITANTE,12.0,6.0,0.53,0.67,0.43,0.53
2882,brasileiro-a,2010,22,16-09,Vasco,Avaí,1,1,EMPATE,7.0,15.0,0.13,0.6,0.27,0.6
2883,brasileiro-a,2010,22,15-09,Barueri,Flamengo,1,2,VISITANTE,20.0,14.0,0.13,0.13,0.23,0.2
2884,brasileiro-a,2010,22,15-09,Fluminense,Corinthians,1,2,VISITANTE,1.0,2.0,0.47,0.33,0.47,0.6
2885,brasileiro-a,2010,22,15-09,Vitória,Ceará,0,0,EMPATE,16.0,9.0,0.27,0.2,0.27,0.33
2886,brasileiro-a,2010,22,15-09,Atlético-PR,Atlético-MG,2,1,MANDANTE,8.0,17.0,0.47,0.53,0.37,0.5
2887,brasileiro-a,2010,22,15-09,Cruzeiro,Guarani,4,2,MANDANTE,3.0,10.0,0.6,0.87,0.5,0.7
2888,brasileiro-a,2010,22,15-09,Goias,Botafogo,4,1,MANDANTE,19.0,5.0,0.67,0.27,0.83,0.17
2889,brasileiro-a,2010,22,15-09,Grêmio,Palmeiras,1,2,VISITANTE,13.0,11.0,0.4,0.73,0.4,0.5
2890,brasileiro-a,2010,22,15-09,Santos,Atlético-GO,4,2,MANDANTE,4.0,18.0,0.47,0.47,0.43,0.63
2891,brasileiro-a,2010,21,12-09,Ceará,Santos,2,1,MANDANTE,11.0,5.0,0.67,0.07,0.73,0.2
2892,brasileiro-a,2010,21,12-09,Guarani,Atlético-PR,1,0,MANDANTE,8.0,9.0,0.73,0.47,0.6,0.4
2893,brasileiro-a,2010,21,12-09,Internacional,Goias,0,0,EMPATE,6.0,20.0,0.2,0.67,0.13,0.5
2894,brasileiro-a,2010,21,12-09,Atlético-MG,Barueri,1,0,MANDANTE,17.0,19.0,0.13,0.33,0.23,0.3
2895,brasileiro-a,2010,21,12-09,Avaí,Cruzeiro,1,2,VISITANTE,14.0,4.0,0.87,0.13,0.63,0.3
2896,brasileiro-a,2010,21,12-09,Botafogo,São Paulo,2,0,MANDANTE,3.0,10.0,0.73,0.67,0.53,0.77
2897,brasileiro-a,2010,21,12-09,Palmeiras,Vasco,0,0,EMPATE,13.0,7.0,0.6,0.33,0.67,0.4
2898,brasileiro-a,2010,21,11-09,Atlético-GO,Fluminense,2,1,MANDANTE,18.0,1.0,0.53,0.47,0.63,0.33
2899,brasileiro-a,2010,21,11-09,Corinthians,Grêmio,0,1,VISITANTE,2.0,12.0,0.53,0.47,0.43,0.57
2900,brasileiro-a,2010,21,11-09,Flamengo,Vitória,2,2,EMPATE,16.0,15.0,0.2,0.13,0.33,0.2
2901,brasileiro-a,2010,20,09-09,Barueri,Avaí,1,1,EMPATE,17.0,13.0,0.07,0.27,0.3,0.23
2902,brasileiro-a,2010,20,09-09,Santos,Botafogo,0,1,VISITANTE,3.0,4.0,0.67,0.87,0.7,0.73
2903,brasileiro-a,2010,20,09-09,Vasco,Atlético-MG,1,1,EMPATE,7.0,18.0,0.27,0.6,0.27,0.67
2904,brasileiro-a,2010,20,08-09,Atlético-PR,Corinthians,1,1,EMPATE,8.0,2.0,0.6,0.87,0.53,0.67
2905,brasileiro-a,2010,20,08-09,São Paulo,Flamengo,2,0,MANDANTE,9.0,16.0,0.13,0.53,0.23,0.47
2906,brasileiro-a,2010,20,08-09,Vitória,Palmeiras,1,1,EMPATE,15.0,12.0,0.33,0.33,0.4,0.33
2907,brasileiro-a,2010,20,08-09,Cruzeiro,Internacional,1,0,MANDANTE,5.0,6.0,0.73,0.67,0.6,0.53
2908,brasileiro-a,2010,20,08-09,Fluminense,Ceará,3,1,MANDANTE,1.0,11.0,0.27,0.4,0.23,0.63
2909,brasileiro-a,2010,20,08-09,Goias,Guarani,3,1,MANDANTE,20.0,10.0,0.53,0.0,0.43,0.07
2910,brasileiro-a,2010,20,08-09,Grêmio,Atlético-GO,2,0,MANDANTE,14.0,19.0,0.53,0.33,0.43,0.37
2911,brasileiro-a,2010,19,05-09,Atlético-GO,Vitória,4,1,MANDANTE,19.0,15.0,0.53,0.33,0.43,0.33
2912,brasileiro-a,2010,19,05-09,Atlético-MG,São Paulo,2,3,VISITANTE,18.0,10.0,0.4,0.47,0.37,0.27
2913,brasileiro-a,2010,19,05-09,Internacional,Barueri,2,0,MANDANTE,4.0,17.0,0.27,0.53,0.33,0.6
2914,brasileiro-a,2010,19,05-09,Avaí,Atlético-PR,0,1,VISITANTE,13.0,8.0,0.67,0.27,0.57,0.4
2915,brasileiro-a,2010,19,05-09,Flamengo,Santos,0,0,EMPATE,14.0,3.0,0.8,0.27,0.7,0.3
2916,brasileiro-a,2010,19,05-09,Guarani,Fluminense,2,1,MANDANTE,9.0,1.0,0.6,0.33,0.73,0.37
2917,brasileiro-a,2010,19,05-09,Palmeiras,Cruzeiro,2,3,VISITANTE,12.0,6.0,0.53,0.53,0.53,0.4
2918,brasileiro-a,2010,19,04-09,Botafogo,Grêmio,2,2,EMPATE,5.0,16.0,0.47,0.8,0.33,0.7
2919,brasileiro-a,2010,19,04-09,Ceará,Vasco,0,2,VISITANTE,11.0,7.0,0.6,0.27,0.67,0.23
2920,brasileiro-a,2010,19,04-09,Corinthians,Goias,5,1,MANDANTE,2.0,20.0,0.0,0.4,0.07,0.53
2921,brasileiro-a,2010,18,02-09,Santos,Avaí,2,1,MANDANTE,3.0,11.0,0.27,0.8,0.5,0.6
2922,brasileiro-a,2010,18,02-09,São Paulo,Atlético-GO,2,1,MANDANTE,13.0,19.0,0.4,0.27,0.33,0.27
2923,brasileiro-a,2010,18,01-09,Atlético-PR,Ceará,2,1,MANDANTE,9.0,8.0,0.33,0.53,0.27,0.47
2924,brasileiro-a,2010,18,01-09,Cruzeiro,Flamengo,1,0,MANDANTE,6.0,15.0,0.27,0.4,0.4,0.53
2925,brasileiro-a,2010,18,01-09,Fluminense,Palmeiras,1,1,EMPATE,1.0,10.0,0.53,0.73,0.47,0.73
2926,brasileiro-a,2010,18,01-09,Goias,Atlético-MG,1,3,VISITANTE,20.0,18.0,0.27,0.07,0.27,0.1
2927,brasileiro-a,2010,18,01-09,Barueri,Botafogo,0,1,VISITANTE,17.0,4.0,0.8,0.33,0.6,0.37
2928,brasileiro-a,2010,18,01-09,Grêmio,Guarani,1,0,MANDANTE,16.0,12.0,0.53,0.27,0.37,0.27
2929,brasileiro-a,2010,18,01-09,Vitória,Internacional,0,0,EMPATE,14.0,5.0,0.47,0.47,0.67,0.43
2930,brasileiro-a,2010,17,29-08,Atlético-GO,Avaí,2,2,EMPATE,19.0,8.0,0.4,0.4,0.47,0.4
2931,brasileiro-a,2010,17,29-08,Atlético-PR,Grêmio,1,1,EMPATE,12.0,17.0,0.27,0.47,0.23,0.43
2932,brasileiro-a,2010,17,29-08,Fluminense,São Paulo,2,2,EMPATE,1.0,15.0,0.4,0.87,0.33,0.8
2933,brasileiro-a,2010,17,29-08,Atlético-MG,Palmeiras,1,2,VISITANTE,18.0,9.0,0.4,0.27,0.4,0.27
2934,brasileiro-a,2010,17,29-08,Corinthians,Vitória,2,1,MANDANTE,2.0,14.0,0.47,0.47,0.53,0.5
2935,brasileiro-a,2010,17,29-08,Guarani,Flamengo,2,1,MANDANTE,11.0,13.0,0.33,0.4,0.4,0.37
2936,brasileiro-a,2010,17,28-08,Ceará,Barueri,2,2,EMPATE,7.0,16.0,0.27,0.27,0.33,0.33
2937,brasileiro-a,2010,17,28-08,Internacional,Botafogo,1,0,MANDANTE,4.0,5.0,1.0,0.33,0.63,0.6
2938,brasileiro-a,2010,17,28-08,Santos,Goias,2,0,MANDANTE,3.0,20.0,0.07,0.8,0.2,0.6
2939,brasileiro-a,2010,17,28-08,Vasco,Cruzeiro,1,1,EMPATE,10.0,6.0,0.53,0.6,0.5,0.57
2940,brasileiro-a,2010,16,26-08,Flamengo,Atlético-MG,0,0,EMPATE,10.0,18.0,0.27,0.27,0.23,0.47
2941,brasileiro-a,2010,16,26-08,Palmeiras,Atlético-GO,0,3,VISITANTE,13.0,19.0,0.2,0.47,0.3,0.4
2942,brasileiro-a,2010,16,26-08,Vitória,Guarani,1,1,EMPATE,11.0,14.0,0.33,0.47,0.43,0.5
2943,brasileiro-a,2010,16,25-08,Cruzeiro,Corinthians,1,0,MANDANTE,6.0,2.0,0.67,0.4,0.6,0.43
2944,brasileiro-a,2010,16,25-08,Grêmio,Santos,1,2,VISITANTE,17.0,3.0,0.8,0.33,0.53,0.33
2945,brasileiro-a,2010,16,25-08,São Paulo,Vasco,0,0,EMPATE,15.0,9.0,0.73,0.33,0.53,0.3
2946,brasileiro-a,2010,16,25-08,Barueri,Atlético-PR,0,1,VISITANTE,16.0,12.0,0.47,0.33,0.43,0.43
2947,brasileiro-a,2010,16,25-08,Avaí,Internacional,0,1,VISITANTE,8.0,5.0,0.33,0.47,0.5,0.47
2948,brasileiro-a,2010,16,25-08,Botafogo,Ceará,1,0,MANDANTE,4.0,7.0,0.33,0.87,0.43,0.53
2949,brasileiro-a,2010,16,25-08,Goias,Fluminense,0,3,VISITANTE,20.0,1.0,0.73,0.07,0.8,0.3
2950,brasileiro-a,2010,15,22-08,Corinthians,São Paulo,3,0,MANDANTE,2.0,16.0,0.4,0.47,0.33,0.6
2951,brasileiro-a,2010,15,22-08,Cruzeiro,Vitória,0,1,VISITANTE,8.0,11.0,0.33,0.4,0.43,0.43
2952,brasileiro-a,2010,15,22-08,Vasco,Fluminense,2,2,EMPATE,9.0,1.0,0.87,0.73,0.87,0.53
2953,brasileiro-a,2010,15,22-08,Atlético-PR,Flamengo,1,0,MANDANTE,15.0,10.0,0.33,0.47,0.5,0.33
2954,brasileiro-a,2010,15,22-08,Guarani,Palmeiras,0,0,EMPATE,13.0,12.0,0.47,0.33,0.4,0.43
2955,brasileiro-a,2010,15,22-08,Internacional,Atlético-GO,1,1,EMPATE,7.0,20.0,0.33,0.47,0.27,0.57
2956,brasileiro-a,2010,15,22-08,Santos,Atlético-MG,2,0,MANDANTE,3.0,18.0,0.27,0.6,0.23,0.43
2957,brasileiro-a,2010,15,21-08,Botafogo,Avaí,1,0,MANDANTE,4.0,6.0,0.53,0.73,0.5,0.47
2958,brasileiro-a,2010,15,21-08,Ceará,Grêmio,2,1,MANDANTE,5.0,17.0,0.4,0.2,0.37,0.43
2959,brasileiro-a,2010,15,21-08,Goias,Barueri,1,2,VISITANTE,19.0,14.0,0.2,0.13,0.37,0.4
