,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado
1842,brasileiro-a,2012,36,18-11,Sport Recife,Botafogo,2,0,MANDANTE
1843,brasileiro-a,2012,36,18-11,Atlético-MG,Atlético-GO,2,2,EMPATE
1844,brasileiro-a,2012,36,18-11,Bahia,Ponte Preta,1,0,MANDANTE
1845,brasileiro-a,2012,36,18-11,Flamengo,Palmeiras,1,1,EMPATE
1846,brasileiro-a,2012,36,18-11,Fluminense,Cruzeiro,0,2,VISITANTE
1847,brasileiro-a,2012,36,18-11,São Paulo,Náutico,2,1,MANDANTE
1848,brasileiro-a,2012,36,17-11,Coritiba,Vasco,1,2,VISITANTE
1849,brasileiro-a,2012,36,17-11,Santos,Figueirense,2,0,MANDANTE
1850,brasileiro-a,2012,35,11-11,Cruzeiro,Bahia,3,1,MANDANTE
1851,brasileiro-a,2012,35,11-11,Figueirense,Sport Recife,1,1,EMPATE
1852,brasileiro-a,2012,35,11-11,Náutico,Flamengo,0,1,VISITANTE
1853,brasileiro-a,2012,35,11-11,Ponte Preta,Internacional,1,0,MANDANTE
1854,brasileiro-a,2012,35,11-11,Grêmio,São Paulo,2,1,MANDANTE
1855,brasileiro-a,2012,35,11-11,Palmeiras,Fluminense,2,3,VISITANTE
1856,brasileiro-a,2012,35,11-11,Vasco,Atlético-MG,1,1,EMPATE
1857,brasileiro-a,2012,35,10-11,Corinthians,Coritiba,5,1,MANDANTE
1858,brasileiro-a,2012,35,10-11,Atlético-GO,Santos,2,1,MANDANTE
1859,brasileiro-a,2012,35,10-11,Botafogo,Portuguesa,3,0,MANDANTE
1860,brasileiro-a,2012,34,04-11,Coritiba,Atlético-MG,1,0,MANDANTE
1861,brasileiro-a,2012,34,04-11,Náutico,Internacional,3,0,MANDANTE
1862,brasileiro-a,2012,34,04-11,Portuguesa,Bahia,0,1,VISITANTE
1863,brasileiro-a,2012,34,04-11,Atlético-GO,Corinthians,0,2,VISITANTE
1864,brasileiro-a,2012,34,04-11,Palmeiras,Botafogo,2,2,EMPATE
1865,brasileiro-a,2012,34,04-11,São Paulo,Fluminense,1,1,EMPATE
1866,brasileiro-a,2012,34,04-11,Vasco,Sport Recife,0,3,VISITANTE
1867,brasileiro-a,2012,34,03-11,Flamengo,Figueirense,1,0,MANDANTE
1868,brasileiro-a,2012,34,03-11,Cruzeiro,Santos,0,4,VISITANTE
1869,brasileiro-a,2012,34,03-11,Grêmio,Ponte Preta,1,0,MANDANTE
1870,brasileiro-a,2012,33,31-10,Atlético-MG,Flamengo,1,1,EMPATE
1871,brasileiro-a,2012,33,27-10,Bahia,Grêmio,1,1,EMPATE
1872,brasileiro-a,2012,33,27-10,Botafogo,Atlético-GO,4,0,MANDANTE
1873,brasileiro-a,2012,33,27-10,Figueirense,Portuguesa,0,0,EMPATE
1874,brasileiro-a,2012,33,27-10,Sport Recife,São Paulo,2,4,VISITANTE
1875,brasileiro-a,2012,33,27-10,Corinthians,Vasco,1,0,MANDANTE
1876,brasileiro-a,2012,33,27-10,Internacional,Palmeiras,2,1,MANDANTE
1877,brasileiro-a,2012,33,25-10,Fluminense,Coritiba,2,1,MANDANTE
1878,brasileiro-a,2012,33,25-10,Ponte Preta,Cruzeiro,1,0,MANDANTE
1879,brasileiro-a,2012,33,25-10,Santos,Náutico,0,0,EMPATE
1880,brasileiro-a,2012,32,24-10,Figueirense,Botafogo,0,2,VISITANTE
1881,brasileiro-a,2012,32,24-10,Vasco,Internacional,1,2,VISITANTE
1882,brasileiro-a,2012,32,21-10,Atlético-GO,Sport Recife,0,1,VISITANTE
1883,brasileiro-a,2012,32,21-10,Ponte Preta,Santos,1,0,MANDANTE
1884,brasileiro-a,2012,32,21-10,Atlético-MG,Fluminense,3,2,MANDANTE
1885,brasileiro-a,2012,32,21-10,Flamengo,São Paulo,1,0,MANDANTE
1886,brasileiro-a,2012,32,21-10,Náutico,Portuguesa,0,0,EMPATE
1887,brasileiro-a,2012,32,20-10,Corinthians,Bahia,1,1,EMPATE
1888,brasileiro-a,2012,32,20-10,Grêmio,Coritiba,0,0,EMPATE
1889,brasileiro-a,2012,32,20-10,Palmeiras,Cruzeiro,2,0,MANDANTE
1890,brasileiro-a,2012,31,18-10,Botafogo,Vasco,3,2,MANDANTE
1891,brasileiro-a,2012,31,18-10,São Paulo,Atlético-GO,2,0,MANDANTE
1892,brasileiro-a,2012,31,18-10,Sport Recife,Ponte Preta,3,1,MANDANTE
1893,brasileiro-a,2012,31,17-10,Cruzeiro,Corinthians,2,0,MANDANTE
1894,brasileiro-a,2012,31,17-10,Portuguesa,Flamengo,0,0,EMPATE
1895,brasileiro-a,2012,31,17-10,Santos,Atlético-MG,2,2,EMPATE
1896,brasileiro-a,2012,31,17-10,Bahia,Palmeiras,0,1,VISITANTE
1897,brasileiro-a,2012,31,17-10,Coritiba,Náutico,2,1,MANDANTE
1898,brasileiro-a,2012,31,17-10,Fluminense,Grêmio,2,2,EMPATE
1899,brasileiro-a,2012,31,17-10,Internacional,Figueirense,2,3,VISITANTE
1900,brasileiro-a,2012,30,14-10,Fluminense,Ponte Preta,2,1,MANDANTE
1901,brasileiro-a,2012,30,14-10,Grêmio,Botafogo,1,1,EMPATE
1902,brasileiro-a,2012,30,14-10,Atlético-MG,Sport Recife,2,1,MANDANTE
1903,brasileiro-a,2012,30,14-10,Coritiba,Bahia,2,1,MANDANTE
1904,brasileiro-a,2012,30,14-10,Náutico,Palmeiras,1,0,MANDANTE
1905,brasileiro-a,2012,30,14-10,Santos,Vasco,2,0,MANDANTE
1906,brasileiro-a,2012,30,14-10,São Paulo,Figueirense,2,0,MANDANTE
1907,brasileiro-a,2012,30,13-10,Portuguesa,Corinthians,1,1,EMPATE
1908,brasileiro-a,2012,30,13-10,Atlético-GO,Internacional,3,1,MANDANTE
1909,brasileiro-a,2012,30,13-10,Flamengo,Cruzeiro,1,1,EMPATE
1910,brasileiro-a,2012,29,11-10,Palmeiras,Coritiba,0,1,VISITANTE
1911,brasileiro-a,2012,29,11-10,Sport Recife,Grêmio,1,3,VISITANTE
1912,brasileiro-a,2012,29,10-10,Corinthians,Flamengo,3,2,MANDANTE
1913,brasileiro-a,2012,29,10-10,Internacional,Atlético-MG,3,0,MANDANTE
1914,brasileiro-a,2012,29,10-10,Vasco,São Paulo,0,2,VISITANTE
1915,brasileiro-a,2012,29,10-10,Bahia,Fluminense,0,2,VISITANTE
1916,brasileiro-a,2012,29,10-10,Botafogo,Santos,0,2,VISITANTE
1917,brasileiro-a,2012,29,10-10,Cruzeiro,Portuguesa,2,0,MANDANTE
1918,brasileiro-a,2012,29,10-10,Figueirense,Atlético-GO,3,1,MANDANTE
1919,brasileiro-a,2012,29,10-10,Ponte Preta,Náutico,2,1,MANDANTE
1920,brasileiro-a,2012,28,06-10,Atlético-MG,Figueirense,6,0,MANDANTE
1921,brasileiro-a,2012,28,06-10,Fluminense,Botafogo,1,0,MANDANTE
1922,brasileiro-a,2012,28,06-10,Grêmio,Cruzeiro,2,1,MANDANTE
1923,brasileiro-a,2012,28,06-10,Atlético-GO,Vasco,0,1,VISITANTE
1924,brasileiro-a,2012,28,06-10,Náutico,Corinthians,2,1,MANDANTE
1925,brasileiro-a,2012,28,06-10,Santos,Internacional,1,1,EMPATE
1926,brasileiro-a,2012,28,06-10,São Paulo,Palmeiras,3,0,MANDANTE
1927,brasileiro-a,2012,28,04-10,Coritiba,Ponte Preta,1,0,MANDANTE
1928,brasileiro-a,2012,28,04-10,Flamengo,Bahia,0,0,EMPATE
1929,brasileiro-a,2012,28,04-10,Portuguesa,Sport Recife,5,1,MANDANTE
1930,brasileiro-a,2012,27,30-09,Grêmio,Santos,1,1,EMPATE
1931,brasileiro-a,2012,27,30-09,Bahia,Botafogo,2,0,MANDANTE
1932,brasileiro-a,2012,27,30-09,Corinthians,Sport Recife,3,0,MANDANTE
1933,brasileiro-a,2012,27,30-09,Coritiba,São Paulo,1,1,EMPATE
1934,brasileiro-a,2012,27,30-09,Flamengo,Fluminense,0,1,VISITANTE
1935,brasileiro-a,2012,27,29-09,Palmeiras,Ponte Preta,3,0,MANDANTE
1936,brasileiro-a,2012,27,29-09,Cruzeiro,Internacional,0,0,EMPATE
1937,brasileiro-a,2012,27,29-09,Náutico,Atlético-GO,2,0,MANDANTE
1938,brasileiro-a,2012,27,29-09,Portuguesa,Atlético-MG,1,1,EMPATE
1939,brasileiro-a,2012,27,29-09,Vasco,Figueirense,3,1,MANDANTE
1940,brasileiro-a,2012,14,26-09,Flamengo,Atlético-MG,2,1,MANDANTE
1941,brasileiro-a,2012,26,23-09,Atlético-MG,Grêmio,0,0,EMPATE
1942,brasileiro-a,2012,26,23-09,Internacional,Bahia,3,1,MANDANTE
1943,brasileiro-a,2012,26,23-09,Sport Recife,Coritiba,1,0,MANDANTE
1944,brasileiro-a,2012,26,23-09,Atlético-GO,Flamengo,1,2,VISITANTE
1945,brasileiro-a,2012,26,23-09,Botafogo,Corinthians,2,2,EMPATE
1946,brasileiro-a,2012,26,23-09,Ponte Preta,Vasco,0,0,EMPATE
1947,brasileiro-a,2012,26,23-09,São Paulo,Cruzeiro,1,0,MANDANTE
1948,brasileiro-a,2012,26,22-09,Santos,Portuguesa,1,3,VISITANTE
1949,brasileiro-a,2012,26,22-09,Figueirense,Palmeiras,1,3,VISITANTE
1950,brasileiro-a,2012,26,22-09,Fluminense,Náutico,2,1,MANDANTE
1951,brasileiro-a,2012,25,16-09,Flamengo,Grêmio,1,1,EMPATE
1952,brasileiro-a,2012,25,16-09,Internacional,Sport Recife,2,2,EMPATE
1953,brasileiro-a,2012,25,16-09,Ponte Preta,Botafogo,0,0,EMPATE
1954,brasileiro-a,2012,25,16-09,Bahia,Figueirense,2,1,MANDANTE
1955,brasileiro-a,2012,25,16-09,Coritiba,Santos,1,2,VISITANTE
1956,brasileiro-a,2012,25,16-09,Cruzeiro,Vasco,1,1,EMPATE
1957,brasileiro-a,2012,25,16-09,Náutico,Atlético-MG,1,0,MANDANTE
1958,brasileiro-a,2012,25,16-09,Palmeiras,Corinthians,0,2,VISITANTE
1959,brasileiro-a,2012,25,15-09,Fluminense,Atlético-GO,1,2,VISITANTE
1960,brasileiro-a,2012,25,15-09,São Paulo,Portuguesa,3,1,MANDANTE
1961,brasileiro-a,2012,24,13-09,Botafogo,Internacional,1,1,EMPATE
1962,brasileiro-a,2012,24,13-09,Grêmio,Náutico,2,0,MANDANTE
1963,brasileiro-a,2012,24,12-09,Atlético-MG,São Paulo,1,0,MANDANTE
1964,brasileiro-a,2012,24,12-09,Santos,Flamengo,2,0,MANDANTE
1965,brasileiro-a,2012,24,12-09,Vasco,Palmeiras,3,1,MANDANTE
1966,brasileiro-a,2012,24,12-09,Atlético-GO,Coritiba,1,2,VISITANTE
1967,brasileiro-a,2012,24,12-09,Sport Recife,Bahia,1,1,EMPATE
1968,brasileiro-a,2012,24,12-09,Corinthians,Ponte Preta,1,1,EMPATE
1969,brasileiro-a,2012,24,12-09,Figueirense,Cruzeiro,2,0,MANDANTE
1970,brasileiro-a,2012,24,12-09,Portuguesa,Fluminense,0,2,VISITANTE
1971,brasileiro-a,2012,23,09-09,Atlético-GO,Portuguesa,1,1,EMPATE
1972,brasileiro-a,2012,23,09-09,Atlético-MG,Palmeiras,3,0,MANDANTE
1973,brasileiro-a,2012,23,09-09,Sport Recife,Cruzeiro,2,1,MANDANTE
1974,brasileiro-a,2012,23,09-09,Vasco,Bahia,0,4,VISITANTE
1975,brasileiro-a,2012,23,09-09,Botafogo,Náutico,3,1,MANDANTE
1976,brasileiro-a,2012,23,09-09,Internacional,Fluminense,0,1,VISITANTE
1977,brasileiro-a,2012,23,09-09,Santos,São Paulo,0,0,EMPATE
1978,brasileiro-a,2012,23,08-09,Corinthians,Grêmio,3,1,MANDANTE
1979,brasileiro-a,2012,23,08-09,Coritiba,Flamengo,3,0,MANDANTE
1980,brasileiro-a,2012,23,08-09,Ponte Preta,Figueirense,2,2,EMPATE
1981,brasileiro-a,2012,22,06-09,Fluminense,Santos,3,1,MANDANTE
1982,brasileiro-a,2012,22,06-09,Palmeiras,Sport Recife,3,1,MANDANTE
1983,brasileiro-a,2012,22,05-09,Cruzeiro,Botafogo,1,3,VISITANTE
1984,brasileiro-a,2012,22,05-09,Figueirense,Corinthians,1,0,MANDANTE
1985,brasileiro-a,2012,22,05-09,São Paulo,Internacional,1,1,EMPATE
1986,brasileiro-a,2012,22,05-09,Grêmio,Atlético-GO,2,1,MANDANTE
1987,brasileiro-a,2012,22,05-09,Bahia,Atlético-MG,0,0,EMPATE
1988,brasileiro-a,2012,22,05-09,Flamengo,Ponte Preta,0,1,VISITANTE
1989,brasileiro-a,2012,22,05-09,Náutico,Vasco,1,1,EMPATE
1990,brasileiro-a,2012,22,05-09,Portuguesa,Coritiba,3,0,MANDANTE
1991,brasileiro-a,2012,21,02-09,Botafogo,Coritiba,2,0,MANDANTE
1992,brasileiro-a,2012,21,02-09,Cruzeiro,Náutico,3,0,MANDANTE
1993,brasileiro-a,2012,21,02-09,Ponte Preta,Atlético-GO,3,1,MANDANTE
1994,brasileiro-a,2012,21,02-09,Bahia,São Paulo,1,0,MANDANTE
1995,brasileiro-a,2012,21,02-09,Corinthians,Atlético-MG,1,0,MANDANTE
1996,brasileiro-a,2012,21,02-09,Internacional,Flamengo,4,1,MANDANTE
1997,brasileiro-a,2012,21,02-09,Sport Recife,Santos,2,1,MANDANTE
1998,brasileiro-a,2012,21,01-09,Vasco,Portuguesa,2,0,MANDANTE
1999,brasileiro-a,2012,21,01-09,Figueirense,Fluminense,2,2,EMPATE
2000,brasileiro-a,2012,21,01-09,Palmeiras,Grêmio,0,0,EMPATE
2001,brasileiro-a,2012,20,30-08,Flamengo,Sport Recife,1,1,EMPATE
2002,brasileiro-a,2012,20,30-08,São Paulo,Botafogo,4,0,MANDANTE
2003,brasileiro-a,2012,20,29-08,Atlético-GO,Cruzeiro,0,2,VISITANTE
2004,brasileiro-a,2012,20,29-08,Fluminense,Corinthians,1,1,EMPATE
2005,brasileiro-a,2012,20,29-08,Grêmio,Vasco,2,0,MANDANTE
2006,brasileiro-a,2012,20,29-08,Atlético-MG,Ponte Preta,2,2,EMPATE
2007,brasileiro-a,2012,20,29-08,Náutico,Figueirense,3,2,MANDANTE
2008,brasileiro-a,2012,20,29-08,Portuguesa,Palmeiras,3,0,MANDANTE
2009,brasileiro-a,2012,20,29-08,Coritiba,Internacional,1,0,MANDANTE
2010,brasileiro-a,2012,20,29-08,Santos,Bahia,1,3,VISITANTE
2011,brasileiro-a,2012,19,26-08,Bahia,Atlético-GO,1,1,EMPATE
2012,brasileiro-a,2012,19,26-08,Cruzeiro,Atlético-MG,2,2,EMPATE
2013,brasileiro-a,2012,19,26-08,Sport Recife,Náutico,0,0,EMPATE
2014,brasileiro-a,2012,19,26-08,Botafogo,Flamengo,0,0,EMPATE
2015,brasileiro-a,2012,19,26-08,Corinthians,São Paulo,1,2,VISITANTE
2016,brasileiro-a,2012,19,26-08,Figueirense,Coritiba,3,1,MANDANTE
2017,brasileiro-a,2012,19,26-08,Internacional,Grêmio,0,1,VISITANTE
2018,brasileiro-a,2012,19,25-08,Ponte Preta,Portuguesa,2,1,MANDANTE
2019,brasileiro-a,2012,19,25-08,Palmeiras,Santos,1,2,VISITANTE
2020,brasileiro-a,2012,19,25-08,Vasco,Fluminense,1,2,VISITANTE
2021,brasileiro-a,2012,18,19-08,Atlético-GO,Palmeiras,2,1,MANDANTE
2022,brasileiro-a,2012,18,19-08,Flamengo,Vasco,1,0,MANDANTE
2023,brasileiro-a,2012,18,19-08,Portuguesa,Internacional,1,1,EMPATE
2024,brasileiro-a,2012,18,19-08,Atlético-MG,Botafogo,3,2,MANDANTE
2025,brasileiro-a,2012,18,19-08,Coritiba,Cruzeiro,4,0,MANDANTE
2026,brasileiro-a,2012,18,19-08,Grêmio,Figueirense,4,0,MANDANTE
2027,brasileiro-a,2012,18,19-08,Santos,Corinthians,3,2,MANDANTE
2028,brasileiro-a,2012,18,18-08,São Paulo,Ponte Preta,3,0,MANDANTE
2029,brasileiro-a,2012,18,18-08,Fluminense,Sport Recife,1,0,MANDANTE
2030,brasileiro-a,2012,18,18-08,Náutico,Bahia,1,0,MANDANTE
2031,brasileiro-a,2012,17,16-08,Corinthians,Internacional,1,0,MANDANTE
2032,brasileiro-a,2012,17,16-08,Figueirense,Santos,1,3,VISITANTE
2033,brasileiro-a,2012,17,16-08,Vasco,Coritiba,2,2,EMPATE
2034,brasileiro-a,2012,17,15-08,Botafogo,Sport Recife,2,0,MANDANTE
2035,brasileiro-a,2012,17,15-08,Náutico,São Paulo,3,0,MANDANTE
2036,brasileiro-a,2012,17,15-08,Palmeiras,Flamengo,1,0,MANDANTE
2037,brasileiro-a,2012,17,15-08,Atlético-GO,Atlético-MG,1,1,EMPATE
2038,brasileiro-a,2012,17,15-08,Ponte Preta,Bahia,0,2,VISITANTE
2039,brasileiro-a,2012,17,15-08,Cruzeiro,Fluminense,1,1,EMPATE
2040,brasileiro-a,2012,17,15-08,Grêmio,Portuguesa,1,2,VISITANTE
2041,brasileiro-a,2012,16,12-08,Fluminense,Palmeiras,1,0,MANDANTE
2042,brasileiro-a,2012,16,12-08,Portuguesa,Botafogo,1,1,EMPATE
2043,brasileiro-a,2012,16,12-08,Atlético-MG,Vasco,1,0,MANDANTE
2044,brasileiro-a,2012,16,12-08,Coritiba,Corinthians,1,2,VISITANTE
2045,brasileiro-a,2012,16,12-08,Internacional,Ponte Preta,2,1,MANDANTE
2046,brasileiro-a,2012,16,12-08,São Paulo,Grêmio,1,2,VISITANTE
2047,brasileiro-a,2012,16,11-08,Flamengo,Náutico,2,0,MANDANTE
2048,brasileiro-a,2012,16,11-08,Bahia,Cruzeiro,0,1,VISITANTE
2049,brasileiro-a,2012,16,11-08,Santos,Atlético-GO,2,2,EMPATE
2050,brasileiro-a,2012,16,11-08,Sport Recife,Figueirense,0,1,VISITANTE
2051,brasileiro-a,2012,15,09-08,Atlético-MG,Coritiba,1,0,MANDANTE
2052,brasileiro-a,2012,15,09-08,Fluminense,São Paulo,2,1,MANDANTE
2053,brasileiro-a,2012,15,09-08,Ponte Preta,Grêmio,0,0,EMPATE
2054,brasileiro-a,2012,15,08-08,Botafogo,Palmeiras,1,2,VISITANTE
2055,brasileiro-a,2012,15,08-08,Figueirense,Flamengo,0,2,VISITANTE
2056,brasileiro-a,2012,15,08-08,Santos,Cruzeiro,4,2,MANDANTE
2057,brasileiro-a,2012,15,08-08,Bahia,Portuguesa,0,0,EMPATE
2058,brasileiro-a,2012,15,08-08,Corinthians,Atlético-GO,1,1,EMPATE
2059,brasileiro-a,2012,15,08-08,Internacional,Náutico,0,0,EMPATE
2060,brasileiro-a,2012,15,08-08,Sport Recife,Vasco,0,2,VISITANTE
2061,brasileiro-a,2012,14,05-08,Cruzeiro,Ponte Preta,1,2,VISITANTE
2062,brasileiro-a,2012,14,05-08,Náutico,Santos,3,0,MANDANTE
2063,brasileiro-a,2012,14,05-08,Coritiba,Fluminense,0,2,VISITANTE
2064,brasileiro-a,2012,14,05-08,Grêmio,Bahia,3,1,MANDANTE
2065,brasileiro-a,2012,14,05-08,São Paulo,Sport Recife,1,0,MANDANTE
2066,brasileiro-a,2012,14,05-08,Vasco,Corinthians,0,0,EMPATE
2067,brasileiro-a,2012,14,04-08,Portuguesa,Figueirense,2,0,MANDANTE
2068,brasileiro-a,2012,14,04-08,Atlético-GO,Botafogo,1,2,VISITANTE
2069,brasileiro-a,2012,14,04-08,Palmeiras,Internacional,0,1,VISITANTE
2070,brasileiro-a,2012,13,29-07,Cruzeiro,Palmeiras,2,1,MANDANTE
2071,brasileiro-a,2012,13,29-07,Portuguesa,Náutico,3,1,MANDANTE
2072,brasileiro-a,2012,13,29-07,Santos,Ponte Preta,2,1,MANDANTE
2073,brasileiro-a,2012,13,29-07,Bahia,Corinthians,0,0,EMPATE
2074,brasileiro-a,2012,13,29-07,Fluminense,Atlético-MG,0,0,EMPATE
2075,brasileiro-a,2012,13,29-07,São Paulo,Flamengo,4,1,MANDANTE
2076,brasileiro-a,2012,13,29-07,Sport Recife,Atlético-GO,0,0,EMPATE
2077,brasileiro-a,2012,13,28-07,Botafogo,Figueirense,1,0,MANDANTE
2078,brasileiro-a,2012,13,28-07,Coritiba,Grêmio,2,1,MANDANTE
2079,brasileiro-a,2012,13,28-07,Internacional,Vasco,0,0,EMPATE
2080,brasileiro-a,2012,12,26-07,Atlético-MG,Santos,2,0,MANDANTE
2081,brasileiro-a,2012,12,26-07,Flamengo,Portuguesa,0,0,EMPATE
2082,brasileiro-a,2012,12,26-07,Palmeiras,Bahia,0,2,VISITANTE
2083,brasileiro-a,2012,12,25-07,Atlético-GO,São Paulo,4,3,MANDANTE
2084,brasileiro-a,2012,12,25-07,Corinthians,Cruzeiro,2,0,MANDANTE
2085,brasileiro-a,2012,12,25-07,Grêmio,Fluminense,1,0,MANDANTE
2086,brasileiro-a,2012,12,25-07,Náutico,Coritiba,3,4,VISITANTE
2087,brasileiro-a,2012,12,25-07,Vasco,Botafogo,1,0,MANDANTE
2088,brasileiro-a,2012,12,25-07,Figueirense,Internacional,0,1,VISITANTE
2089,brasileiro-a,2012,12,25-07,Ponte Preta,Sport Recife,1,1,EMPATE
2090,brasileiro-a,2012,11,22-07,Bahia,Coritiba,2,2,EMPATE
2091,brasileiro-a,2012,11,22-07,Botafogo,Grêmio,0,1,VISITANTE
2092,brasileiro-a,2012,11,22-07,Ponte Preta,Fluminense,1,2,VISITANTE
2093,brasileiro-a,2012,11,22-07,Cruzeiro,Flamengo,1,0,MANDANTE
2094,brasileiro-a,2012,11,22-07,Figueirense,São Paulo,0,2,VISITANTE
2095,brasileiro-a,2012,11,22-07,Internacional,Atlético-GO,4,1,MANDANTE
2096,brasileiro-a,2012,11,22-07,Palmeiras,Náutico,3,0,MANDANTE
2097,brasileiro-a,2012,11,21-07,Corinthians,Portuguesa,1,1,EMPATE
2098,brasileiro-a,2012,11,21-07,Sport Recife,Atlético-MG,1,4,VISITANTE
2099,brasileiro-a,2012,11,21-07,Vasco,Santos,2,0,MANDANTE
2100,brasileiro-a,2012,10,19-07,Atlético-GO,Figueirense,3,2,MANDANTE
2101,brasileiro-a,2012,10,19-07,Coritiba,Palmeiras,1,1,EMPATE
2102,brasileiro-a,2012,10,19-07,Fluminense,Bahia,4,0,MANDANTE
2103,brasileiro-a,2012,10,18-07,Atlético-MG,Internacional,3,1,MANDANTE
2104,brasileiro-a,2012,10,18-07,Flamengo,Corinthians,0,3,VISITANTE
2105,brasileiro-a,2012,10,18-07,São Paulo,Vasco,0,1,VISITANTE
2106,brasileiro-a,2012,10,18-07,Náutico,Ponte Preta,3,0,MANDANTE
2107,brasileiro-a,2012,10,18-07,Portuguesa,Cruzeiro,0,2,VISITANTE
2108,brasileiro-a,2012,10,18-07,Grêmio,Sport Recife,3,1,MANDANTE
2109,brasileiro-a,2012,10,18-07,Santos,Botafogo,0,0,EMPATE
2110,brasileiro-a,2012,9,15-07,Palmeiras,São Paulo,1,1,EMPATE
2111,brasileiro-a,2012,9,15-07,Sport Recife,Portuguesa,2,1,MANDANTE
2112,brasileiro-a,2012,9,15-07,Vasco,Atlético-GO,1,0,MANDANTE
2113,brasileiro-a,2012,9,15-07,Bahia,Flamengo,1,2,VISITANTE
2114,brasileiro-a,2012,9,15-07,Botafogo,Fluminense,1,1,EMPATE
2115,brasileiro-a,2012,9,15-07,Cruzeiro,Grêmio,1,3,VISITANTE
2116,brasileiro-a,2012,9,15-07,Internacional,Santos,0,0,EMPATE
2117,brasileiro-a,2012,9,14-07,Ponte Preta,Coritiba,4,1,MANDANTE
2118,brasileiro-a,2012,9,14-07,Corinthians,Náutico,2,1,MANDANTE
2119,brasileiro-a,2012,9,14-07,Figueirense,Atlético-MG,3,4,VISITANTE
2120,brasileiro-a,2012,7,11-07,Corinthians,Botafogo,1,3,VISITANTE
2121,brasileiro-a,2012,8,08-07,Atlético-MG,Portuguesa,2,0,MANDANTE
2122,brasileiro-a,2012,8,08-07,Ponte Preta,Palmeiras,1,0,MANDANTE
2123,brasileiro-a,2012,8,08-07,Sport Recife,Corinthians,1,1,EMPATE
2124,brasileiro-a,2012,8,08-07,Figueirense,Vasco,1,1,EMPATE
2125,brasileiro-a,2012,8,08-07,Fluminense,Flamengo,1,0,MANDANTE
2126,brasileiro-a,2012,8,08-07,Santos,Grêmio,4,2,MANDANTE
2127,brasileiro-a,2012,8,08-07,São Paulo,Coritiba,3,1,MANDANTE
2128,brasileiro-a,2012,8,07-07,Atlético-GO,Náutico,0,1,VISITANTE
2129,brasileiro-a,2012,8,07-07,Botafogo,Bahia,3,0,MANDANTE
2130,brasileiro-a,2012,8,07-07,Internacional,Cruzeiro,2,1,MANDANTE
2131,brasileiro-a,2012,7,01-07,Flamengo,Atlético-GO,3,2,MANDANTE
2132,brasileiro-a,2012,7,01-07,Grêmio,Atlético-MG,0,1,VISITANTE
2133,brasileiro-a,2012,7,01-07,Palmeiras,Figueirense,3,1,MANDANTE
2134,brasileiro-a,2012,7,01-07,Bahia,Internacional,1,1,EMPATE
2135,brasileiro-a,2012,7,01-07,Coritiba,Sport Recife,2,3,VISITANTE
2136,brasileiro-a,2012,7,01-07,Portuguesa,Santos,0,0,EMPATE
2137,brasileiro-a,2012,7,30-06,Vasco,Ponte Preta,3,2,MANDANTE
2138,brasileiro-a,2012,7,30-06,Cruzeiro,São Paulo,2,3,VISITANTE
2139,brasileiro-a,2012,7,30-06,Náutico,Fluminense,0,2,VISITANTE
2140,brasileiro-a,2012,6,24-06,Atlético-GO,Fluminense,1,4,VISITANTE
2141,brasileiro-a,2012,6,24-06,Botafogo,Ponte Preta,1,2,VISITANTE
2142,brasileiro-a,2012,6,24-06,Santos,Coritiba,2,2,EMPATE
2143,brasileiro-a,2012,6,24-06,Sport Recife,Internacional,0,2,VISITANTE
2144,brasileiro-a,2012,6,24-06,Corinthians,Palmeiras,2,1,MANDANTE
2145,brasileiro-a,2012,6,24-06,Figueirense,Bahia,1,1,EMPATE
2146,brasileiro-a,2012,6,24-06,Grêmio,Flamengo,2,0,MANDANTE
2147,brasileiro-a,2012,6,23-06,Atlético-MG,Náutico,5,1,MANDANTE
2148,brasileiro-a,2012,6,23-06,Portuguesa,São Paulo,1,0,MANDANTE
2149,brasileiro-a,2012,6,23-06,Vasco,Cruzeiro,1,3,VISITANTE
2150,brasileiro-a,2012,5,17-06,Coritiba,Atlético-GO,3,0,MANDANTE
2151,brasileiro-a,2012,5,17-06,Náutico,Grêmio,1,0,MANDANTE
2152,brasileiro-a,2012,5,17-06,Ponte Preta,Corinthians,1,0,MANDANTE
2153,brasileiro-a,2012,5,17-06,Bahia,Sport Recife,2,1,MANDANTE
2154,brasileiro-a,2012,5,17-06,Flamengo,Santos,1,0,MANDANTE
2155,brasileiro-a,2012,5,17-06,Palmeiras,Vasco,1,1,EMPATE
2156,brasileiro-a,2012,5,17-06,São Paulo,Atlético-MG,1,0,MANDANTE
2157,brasileiro-a,2012,5,16-06,Fluminense,Portuguesa,4,1,MANDANTE
2158,brasileiro-a,2012,5,16-06,Cruzeiro,Figueirense,1,0,MANDANTE
2159,brasileiro-a,2012,5,16-06,Internacional,Botafogo,1,2,VISITANTE
2160,brasileiro-a,2012,4,10-06,Cruzeiro,Sport Recife,1,0,MANDANTE
2161,brasileiro-a,2012,4,10-06,Figueirense,Ponte Preta,0,0,EMPATE
2162,brasileiro-a,2012,4,10-06,Náutico,Botafogo,3,2,MANDANTE
2163,brasileiro-a,2012,4,10-06,São Paulo,Santos,1,0,MANDANTE
