,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado
5146,brasileiro-a,2004,43,27-11,Figueirense,Atlético-MG,2,1,MANDANTE
5147,brasileiro-a,2004,43,27-11,Paraná,Goias,2,1,MANDANTE
5148,brasileiro-a,2004,42,21-11,Internacional,Sao Caetano,1,0,MANDANTE
5149,brasileiro-a,2004,42,21-11,São Paulo,Juventude,4,0,MANDANTE
5150,brasileiro-a,2004,42,21-11,Coritiba,Santos,0,1,VISITANTE
5151,brasileiro-a,2004,42,21-11,Criciúma,Paysandu,1,0,MANDANTE
5152,brasileiro-a,2004,42,21-11,Cruzeiro,Corinthians,0,1,VISITANTE
5153,brasileiro-a,2004,42,21-11,Flamengo,Botafogo,0,0,EMPATE
5154,brasileiro-a,2004,42,21-11,Goias,Vasco,3,2,MANDANTE
5155,brasileiro-a,2004,42,21-11,Ponte Preta,Atlético-PR,2,3,VISITANTE
5156,brasileiro-a,2004,42,20-11,Palmeiras,Guarani,0,2,VISITANTE
5157,brasileiro-a,2004,42,20-11,Vitória,Grêmio,2,0,MANDANTE
5158,brasileiro-a,2004,42,20-11,Fluminense,Figueirense,0,2,VISITANTE
5159,brasileiro-a,2004,42,20-11,Paraná,Atlético-MG,1,0,MANDANTE
5160,brasileiro-a,2004,41,14-11,Figueirense,Palmeiras,0,1,VISITANTE
5161,brasileiro-a,2004,41,14-11,Juventude,Internacional,2,3,VISITANTE
5162,brasileiro-a,2004,41,14-11,Paysandu,Paraná,1,1,EMPATE
5163,brasileiro-a,2004,41,14-11,Atlético-MG,Flamengo,6,1,MANDANTE
5164,brasileiro-a,2004,41,14-11,Atlético-PR,Criciúma,6,1,MANDANTE
5165,brasileiro-a,2004,41,14-11,Guarani,Vitória,0,0,EMPATE
5166,brasileiro-a,2004,41,14-11,Santos,Goias,2,1,MANDANTE
5167,brasileiro-a,2004,41,14-11,Vasco,São Paulo,0,0,EMPATE
5168,brasileiro-a,2004,41,13-11,Corinthians,Fluminense,1,1,EMPATE
5169,brasileiro-a,2004,41,13-11,Grêmio,Ponte Preta,6,1,MANDANTE
5170,brasileiro-a,2004,41,13-11,Botafogo,Coritiba,4,1,MANDANTE
5171,brasileiro-a,2004,41,13-11,Sao Caetano,Cruzeiro,4,1,MANDANTE
5172,brasileiro-a,2004,39,10-11,Sao Caetano,Paraná,2,1,MANDANTE
5173,brasileiro-a,2004,40,07-11,Ponte Preta,Sao Caetano,0,3,VISITANTE
5174,brasileiro-a,2004,40,07-11,São Paulo,Botafogo,5,2,MANDANTE
5175,brasileiro-a,2004,40,07-11,Vitória,Juventude,1,1,EMPATE
5176,brasileiro-a,2004,40,07-11,Coritiba,Figueirense,2,0,MANDANTE
5177,brasileiro-a,2004,40,07-11,Criciúma,Santos,1,1,EMPATE
5178,brasileiro-a,2004,40,07-11,Cruzeiro,Vasco,3,2,MANDANTE
5179,brasileiro-a,2004,40,07-11,Fluminense,Atlético-PR,1,2,VISITANTE
5180,brasileiro-a,2004,40,07-11,Internacional,Corinthians,3,0,MANDANTE
5181,brasileiro-a,2004,40,06-11,Flamengo,Guarani,1,0,MANDANTE
5182,brasileiro-a,2004,40,06-11,Paraná,Grêmio,1,0,MANDANTE
5183,brasileiro-a,2004,40,06-11,Goias,Atlético-MG,1,0,MANDANTE
5184,brasileiro-a,2004,40,06-11,Palmeiras,Paysandu,1,0,MANDANTE
5185,brasileiro-a,2004,38,03-11,São Paulo,Sao Caetano,4,2,MANDANTE
5186,brasileiro-a,2004,39,31-10,Atlético-MG,Criciúma,2,2,EMPATE
5187,brasileiro-a,2004,39,31-10,Vasco,Ponte Preta,2,2,EMPATE
5188,brasileiro-a,2004,39,30-10,Atlético-PR,Internacional,2,1,MANDANTE
5189,brasileiro-a,2004,39,30-10,Corinthians,Vitória,1,0,MANDANTE
5190,brasileiro-a,2004,39,30-10,Figueirense,São Paulo,1,0,MANDANTE
5191,brasileiro-a,2004,39,30-10,Grêmio,Palmeiras,2,3,VISITANTE
5192,brasileiro-a,2004,39,30-10,Juventude,Flamengo,1,0,MANDANTE
5193,brasileiro-a,2004,39,30-10,Botafogo,Cruzeiro,2,1,MANDANTE
5194,brasileiro-a,2004,39,30-10,Guarani,Goias,1,1,EMPATE
5195,brasileiro-a,2004,39,30-10,Paysandu,Coritiba,0,0,EMPATE
5196,brasileiro-a,2004,39,30-10,Santos,Fluminense,5,0,MANDANTE
5197,brasileiro-a,2004,38,27-10,Coritiba,Vasco,0,1,VISITANTE
5198,brasileiro-a,2004,38,27-10,Criciúma,Corinthians,1,1,EMPATE
5199,brasileiro-a,2004,38,27-10,Flamengo,Santos,1,1,EMPATE
5200,brasileiro-a,2004,38,27-10,Fluminense,Juventude,7,1,MANDANTE
5201,brasileiro-a,2004,38,27-10,Internacional,Guarani,1,3,VISITANTE
5202,brasileiro-a,2004,38,27-10,Paraná,Figueirense,2,1,MANDANTE
5203,brasileiro-a,2004,38,27-10,Ponte Preta,Paysandu,3,0,MANDANTE
5204,brasileiro-a,2004,38,26-10,Cruzeiro,Grêmio,2,0,MANDANTE
5205,brasileiro-a,2004,38,26-10,Goias,Atlético-PR,2,0,MANDANTE
5206,brasileiro-a,2004,38,26-10,Palmeiras,Botafogo,2,1,MANDANTE
5207,brasileiro-a,2004,38,26-10,Vitória,Atlético-MG,2,1,MANDANTE
5208,brasileiro-a,2004,37,24-10,Guarani,Ponte Preta,0,0,EMPATE
5209,brasileiro-a,2004,37,24-10,Paraná,Corinthians,1,2,VISITANTE
5210,brasileiro-a,2004,37,24-10,Criciúma,Figueirense,2,1,MANDANTE
5211,brasileiro-a,2004,37,24-10,Sao Caetano,Fluminense,2,0,MANDANTE
5212,brasileiro-a,2004,37,24-10,São Paulo,Santos,1,0,MANDANTE
5213,brasileiro-a,2004,37,24-10,Vasco,Flamengo,1,0,MANDANTE
5214,brasileiro-a,2004,37,23-10,Botafogo,Vitória,1,1,EMPATE
5215,brasileiro-a,2004,37,23-10,Palmeiras,Atlético-PR,3,1,MANDANTE
5216,brasileiro-a,2004,37,23-10,Coritiba,Juventude,2,3,VISITANTE
5217,brasileiro-a,2004,37,23-10,Cruzeiro,Atlético-MG,0,3,VISITANTE
5218,brasileiro-a,2004,37,23-10,Grêmio,Internacional,1,3,VISITANTE
5219,brasileiro-a,2004,37,23-10,Paysandu,Goias,4,2,MANDANTE
5220,brasileiro-a,2004,36,17-10,Flamengo,Criciúma,3,1,MANDANTE
5221,brasileiro-a,2004,36,17-10,Juventude,Palmeiras,0,2,VISITANTE
5222,brasileiro-a,2004,36,17-10,Atlético-MG,São Paulo,0,5,VISITANTE
5223,brasileiro-a,2004,36,17-10,Atlético-PR,Paraná,1,1,EMPATE
5224,brasileiro-a,2004,36,17-10,Guarani,Cruzeiro,2,0,MANDANTE
5225,brasileiro-a,2004,36,17-10,Internacional,Botafogo,3,1,MANDANTE
5226,brasileiro-a,2004,36,17-10,Sao Caetano,Paysandu,3,0,MANDANTE
5227,brasileiro-a,2004,36,16-10,Fluminense,Goias,1,4,VISITANTE
5228,brasileiro-a,2004,36,16-10,Santos,Ponte Preta,4,0,MANDANTE
5229,brasileiro-a,2004,36,16-10,Corinthians,Coritiba,0,0,EMPATE
5230,brasileiro-a,2004,36,16-10,Figueirense,Grêmio,2,0,MANDANTE
5231,brasileiro-a,2004,36,16-10,Vitória,Vasco,4,1,MANDANTE
5232,brasileiro-a,2004,35,07-10,Atlético-MG,Guarani,3,2,MANDANTE
5233,brasileiro-a,2004,35,07-10,Botafogo,Sao Caetano,1,1,EMPATE
5234,brasileiro-a,2004,35,07-10,Juventude,Atlético-PR,3,3,EMPATE
5235,brasileiro-a,2004,35,07-10,Palmeiras,Paraná,1,1,EMPATE
5236,brasileiro-a,2004,35,07-10,Paysandu,Flamengo,2,2,EMPATE
5237,brasileiro-a,2004,35,06-10,Coritiba,Cruzeiro,1,1,EMPATE
5238,brasileiro-a,2004,35,06-10,Criciúma,Internacional,2,1,MANDANTE
5239,brasileiro-a,2004,35,06-10,Goias,Vitória,4,0,MANDANTE
5240,brasileiro-a,2004,35,06-10,Grêmio,Fluminense,2,3,VISITANTE
5241,brasileiro-a,2004,35,06-10,Ponte Preta,São Paulo,0,1,VISITANTE
5242,brasileiro-a,2004,35,06-10,Santos,Corinthians,1,1,EMPATE
5243,brasileiro-a,2004,35,06-10,Vasco,Figueirense,1,0,MANDANTE
5244,brasileiro-a,2004,34,02-10,Corinthians,Juventude,1,2,VISITANTE
5245,brasileiro-a,2004,34,02-10,Grêmio,Criciúma,2,0,MANDANTE
5246,brasileiro-a,2004,34,02-10,Paraná,Coritiba,1,0,MANDANTE
5247,brasileiro-a,2004,34,02-10,Vasco,Internacional,2,0,MANDANTE
5248,brasileiro-a,2004,34,02-10,Cruzeiro,Ponte Preta,5,0,MANDANTE
5249,brasileiro-a,2004,34,02-10,Guarani,Santos,0,1,VISITANTE
5250,brasileiro-a,2004,34,02-10,Vitória,Paysandu,4,1,MANDANTE
5251,brasileiro-a,2004,34,02-10,Atlético-PR,Atlético-MG,5,0,MANDANTE
5252,brasileiro-a,2004,34,02-10,Figueirense,Flamengo,3,2,MANDANTE
5253,brasileiro-a,2004,34,02-10,Fluminense,Botafogo,1,4,VISITANTE
5254,brasileiro-a,2004,34,02-10,Sao Caetano,Goias,2,0,MANDANTE
5255,brasileiro-a,2004,34,02-10,São Paulo,Palmeiras,2,1,MANDANTE
5256,brasileiro-a,2004,33,29-09,Criciúma,Guarani,1,1,EMPATE
5257,brasileiro-a,2004,33,29-09,Flamengo,Corinthians,0,0,EMPATE
5258,brasileiro-a,2004,33,29-09,Goias,Juventude,1,2,VISITANTE
5259,brasileiro-a,2004,33,29-09,Internacional,Santos,2,1,MANDANTE
5260,brasileiro-a,2004,33,29-09,Palmeiras,Sao Caetano,3,1,MANDANTE
5261,brasileiro-a,2004,33,29-09,Paraná,Vasco,2,1,MANDANTE
5262,brasileiro-a,2004,33,29-09,Ponte Preta,Botafogo,1,1,EMPATE
5263,brasileiro-a,2004,33,29-09,Vitória,Atlético-PR,2,3,VISITANTE
5264,brasileiro-a,2004,33,28-09,Coritiba,Grêmio,2,1,MANDANTE
5265,brasileiro-a,2004,33,28-09,Cruzeiro,Figueirense,3,3,EMPATE
5266,brasileiro-a,2004,33,28-09,Fluminense,Atlético-MG,1,1,EMPATE
5267,brasileiro-a,2004,33,28-09,São Paulo,Paysandu,7,0,MANDANTE
5268,brasileiro-a,2004,32,26-09,Botafogo,Paraná,4,3,MANDANTE
5269,brasileiro-a,2004,32,26-09,Santos,Vitória,4,1,MANDANTE
5270,brasileiro-a,2004,32,26-09,Atlético-PR,Flamengo,2,1,MANDANTE
5271,brasileiro-a,2004,32,26-09,Corinthians,Goias,1,0,MANDANTE
5272,brasileiro-a,2004,32,26-09,Juventude,Criciúma,1,0,MANDANTE
5273,brasileiro-a,2004,32,26-09,Vasco,Palmeiras,2,5,VISITANTE
5274,brasileiro-a,2004,32,25-09,Grêmio,São Paulo,2,1,MANDANTE
5275,brasileiro-a,2004,32,25-09,Guarani,Fluminense,1,1,EMPATE
5276,brasileiro-a,2004,32,25-09,Atlético-MG,Internacional,1,1,EMPATE
5277,brasileiro-a,2004,32,25-09,Paysandu,Cruzeiro,3,1,MANDANTE
5278,brasileiro-a,2004,32,25-09,Sao Caetano,Coritiba,1,0,MANDANTE
5279,brasileiro-a,2004,32,24-09,Figueirense,Ponte Preta,0,1,VISITANTE
5280,brasileiro-a,2004,31,19-09,Coritiba,Palmeiras,0,0,EMPATE
5281,brasileiro-a,2004,31,19-09,Cruzeiro,Atlético-PR,2,4,VISITANTE
5282,brasileiro-a,2004,31,19-09,Botafogo,Vasco,2,2,EMPATE
5283,brasileiro-a,2004,31,19-09,Corinthians,São Paulo,0,0,EMPATE
5284,brasileiro-a,2004,31,19-09,Flamengo,Goias,4,0,MANDANTE
5285,brasileiro-a,2004,31,19-09,Internacional,Vitória,2,1,MANDANTE
5286,brasileiro-a,2004,31,19-09,Juventude,Ponte Preta,1,2,VISITANTE
5287,brasileiro-a,2004,31,19-09,Paysandu,Figueirense,3,1,MANDANTE
5288,brasileiro-a,2004,31,18-09,Criciúma,Fluminense,0,2,VISITANTE
5289,brasileiro-a,2004,31,18-09,Santos,Atlético-MG,2,0,MANDANTE
5290,brasileiro-a,2004,31,18-09,Paraná,Guarani,0,0,EMPATE
5291,brasileiro-a,2004,31,18-09,Sao Caetano,Grêmio,2,0,MANDANTE
5292,brasileiro-a,2004,30,12-09,Atlético-MG,Coritiba,2,1,MANDANTE
5293,brasileiro-a,2004,30,12-09,Grêmio,Paysandu,1,1,EMPATE
5294,brasileiro-a,2004,30,12-09,Vitória,Criciúma,1,0,MANDANTE
5295,brasileiro-a,2004,30,12-09,Atlético-PR,Corinthians,3,1,MANDANTE
5296,brasileiro-a,2004,30,12-09,Figueirense,Botafogo,3,1,MANDANTE
5297,brasileiro-a,2004,30,12-09,Fluminense,Flamengo,2,1,MANDANTE
5298,brasileiro-a,2004,30,12-09,Palmeiras,Santos,1,2,VISITANTE
5299,brasileiro-a,2004,30,12-09,Ponte Preta,Paraná,0,2,VISITANTE
5300,brasileiro-a,2004,30,11-09,Goias,Internacional,1,0,MANDANTE
5301,brasileiro-a,2004,30,11-09,Guarani,Juventude,3,1,MANDANTE
5302,brasileiro-a,2004,30,11-09,São Paulo,Cruzeiro,0,0,EMPATE
5303,brasileiro-a,2004,30,11-09,Vasco,Sao Caetano,1,2,VISITANTE
5304,brasileiro-a,2004,29,09-09,Botafogo,Grêmio,2,1,MANDANTE
5305,brasileiro-a,2004,29,09-09,Coritiba,Ponte Preta,2,0,MANDANTE
5306,brasileiro-a,2004,29,09-09,Vitória,Fluminense,2,3,VISITANTE
5307,brasileiro-a,2004,29,08-09,Atlético-MG,Juventude,1,1,EMPATE
5308,brasileiro-a,2004,29,08-09,Goias,Criciúma,2,1,MANDANTE
5309,brasileiro-a,2004,29,08-09,Guarani,Corinthians,0,1,VISITANTE
5310,brasileiro-a,2004,29,08-09,Internacional,Flamengo,0,0,EMPATE
5311,brasileiro-a,2004,29,08-09,Paraná,São Paulo,0,2,VISITANTE
5312,brasileiro-a,2004,29,08-09,Santos,Atlético-PR,1,1,EMPATE
5313,brasileiro-a,2004,29,08-09,Sao Caetano,Figueirense,1,0,MANDANTE
5314,brasileiro-a,2004,29,07-09,Palmeiras,Cruzeiro,1,3,VISITANTE
5315,brasileiro-a,2004,29,07-09,Vasco,Paysandu,0,1,VISITANTE
5316,brasileiro-a,2004,28,02-09,Atlético-PR,Guarani,2,0,MANDANTE
5317,brasileiro-a,2004,28,02-09,Cruzeiro,Paraná,1,4,VISITANTE
5318,brasileiro-a,2004,28,02-09,Flamengo,Vitória,2,0,MANDANTE
5319,brasileiro-a,2004,28,02-09,Grêmio,Vasco,1,2,VISITANTE
5320,brasileiro-a,2004,28,02-09,Paysandu,Botafogo,2,0,MANDANTE
5321,brasileiro-a,2004,28,01-09,Corinthians,Atlético-MG,1,0,MANDANTE
5322,brasileiro-a,2004,28,01-09,Criciúma,Sao Caetano,0,4,VISITANTE
5323,brasileiro-a,2004,28,01-09,Figueirense,Goias,3,2,MANDANTE
5324,brasileiro-a,2004,28,01-09,Fluminense,Internacional,3,1,MANDANTE
5325,brasileiro-a,2004,28,01-09,Juventude,Santos,1,2,VISITANTE
5326,brasileiro-a,2004,28,01-09,Ponte Preta,Palmeiras,0,0,EMPATE
5327,brasileiro-a,2004,28,01-09,São Paulo,Coritiba,2,3,VISITANTE
5328,brasileiro-a,2004,27,29-08,Cruzeiro,Santos,4,4,EMPATE
5329,brasileiro-a,2004,27,29-08,Coritiba,Atlético-PR,1,2,VISITANTE
5330,brasileiro-a,2004,27,29-08,Figueirense,Vitória,2,1,MANDANTE
5331,brasileiro-a,2004,27,29-08,Palmeiras,Corinthians,0,1,VISITANTE
5332,brasileiro-a,2004,27,29-08,Ponte Preta,Atlético-MG,1,1,EMPATE
5333,brasileiro-a,2004,27,29-08,Sao Caetano,Flamengo,0,1,VISITANTE
5334,brasileiro-a,2004,27,29-08,Vasco,Fluminense,1,1,EMPATE
5335,brasileiro-a,2004,27,28-08,Grêmio,Goias,1,1,EMPATE
5336,brasileiro-a,2004,27,28-08,Paysandu,Internacional,2,1,MANDANTE
5337,brasileiro-a,2004,27,28-08,São Paulo,Guarani,3,3,EMPATE
5338,brasileiro-a,2004,27,28-08,Botafogo,Criciúma,1,1,EMPATE
5339,brasileiro-a,2004,27,28-08,Paraná,Juventude,1,2,VISITANTE
5340,brasileiro-a,2004,26,22-08,Atlético-MG,Botafogo,1,1,EMPATE
5341,brasileiro-a,2004,26,22-08,Vitória,Palmeiras,2,2,EMPATE
5342,brasileiro-a,2004,26,22-08,Atlético-PR,Paysandu,2,0,MANDANTE
5343,brasileiro-a,2004,26,22-08,Criciúma,Cruzeiro,1,2,VISITANTE
5344,brasileiro-a,2004,26,22-08,Fluminense,São Paulo,1,0,MANDANTE
5345,brasileiro-a,2004,26,22-08,Goias,Ponte Preta,5,0,MANDANTE
5346,brasileiro-a,2004,26,22-08,Guarani,Vasco,1,1,EMPATE
5347,brasileiro-a,2004,26,22-08,Internacional,Coritiba,1,1,EMPATE
5348,brasileiro-a,2004,26,22-08,Juventude,Sao Caetano,2,2,EMPATE
5349,brasileiro-a,2004,26,22-08,Santos,Figueirense,4,1,MANDANTE
5350,brasileiro-a,2004,26,21-08,Corinthians,Grêmio,1,1,EMPATE
5351,brasileiro-a,2004,26,21-08,Flamengo,Paraná,2,1,MANDANTE
5352,brasileiro-a,2004,25,19-08,Coritiba,Fluminense,2,0,MANDANTE
5353,brasileiro-a,2004,25,19-08,São Paulo,Criciúma,2,0,MANDANTE
5354,brasileiro-a,2004,25,19-08,Vasco,Atlético-MG,3,0,MANDANTE
5355,brasileiro-a,2004,25,18-08,Botafogo,Santos,2,0,MANDANTE
5356,brasileiro-a,2004,25,18-08,Cruzeiro,Goias,1,3,VISITANTE
5357,brasileiro-a,2004,25,18-08,Figueirense,Atlético-PR,1,1,EMPATE
5358,brasileiro-a,2004,25,18-08,Grêmio,Juventude,2,4,VISITANTE
5359,brasileiro-a,2004,25,18-08,Palmeiras,Internacional,3,1,MANDANTE
5360,brasileiro-a,2004,25,18-08,Paraná,Vitória,4,1,MANDANTE
5361,brasileiro-a,2004,25,18-08,Paysandu,Corinthians,2,1,MANDANTE
5362,brasileiro-a,2004,25,18-08,Ponte Preta,Flamengo,1,0,MANDANTE
5363,brasileiro-a,2004,25,18-08,Sao Caetano,Guarani,3,0,MANDANTE
5364,brasileiro-a,2004,24,15-08,Atlético-PR,São Paulo,1,0,MANDANTE
5365,brasileiro-a,2004,24,15-08,Santos,Paraná,5,1,MANDANTE
5366,brasileiro-a,2004,24,15-08,Vitória,Sao Caetano,1,2,VISITANTE
5367,brasileiro-a,2004,24,15-08,Atlético-MG,Palmeiras,1,2,VISITANTE
5368,brasileiro-a,2004,24,15-08,Criciúma,Vasco,1,0,MANDANTE
5369,brasileiro-a,2004,24,15-08,Fluminense,Paysandu,1,1,EMPATE
5370,brasileiro-a,2004,24,15-08,Goias,Botafogo,3,1,MANDANTE
5371,brasileiro-a,2004,24,15-08,Guarani,Coritiba,0,0,EMPATE
5372,brasileiro-a,2004,24,14-08,Corinthians,Ponte Preta,2,0,MANDANTE
5373,brasileiro-a,2004,24,14-08,Flamengo,Grêmio,3,0,MANDANTE
5374,brasileiro-a,2004,24,14-08,Internacional,Figueirense,4,0,MANDANTE
5375,brasileiro-a,2004,24,14-08,Juventude,Cruzeiro,1,0,MANDANTE
5376,brasileiro-a,2004,23,12-08,Botafogo,Atlético-PR,1,1,EMPATE
5377,brasileiro-a,2004,23,12-08,Coritiba,Criciúma,1,0,MANDANTE
5378,brasileiro-a,2004,23,12-08,Palmeiras,Fluminense,3,2,MANDANTE
5379,brasileiro-a,2004,23,12-08,Sao Caetano,Atlético-MG,1,1,EMPATE
5380,brasileiro-a,2004,23,11-08,Cruzeiro,Flamengo,2,0,MANDANTE
5381,brasileiro-a,2004,23,11-08,Figueirense,Corinthians,0,1,VISITANTE
5382,brasileiro-a,2004,23,11-08,Grêmio,Guarani,1,1,EMPATE
5383,brasileiro-a,2004,23,11-08,Paraná,Internacional,1,2,VISITANTE
5384,brasileiro-a,2004,23,11-08,Paysandu,Juventude,0,1,VISITANTE
5385,brasileiro-a,2004,23,11-08,Ponte Preta,Vitória,1,0,MANDANTE
5386,brasileiro-a,2004,23,11-08,São Paulo,Goias,4,0,MANDANTE
5387,brasileiro-a,2004,23,11-08,Vasco,Santos,2,3,VISITANTE
5388,brasileiro-a,2004,22,08-08,Atlético-PR,Vasco,2,0,MANDANTE
5389,brasileiro-a,2004,22,08-08,Criciúma,Palmeiras,1,2,VISITANTE
5390,brasileiro-a,2004,22,08-08,Corinthians,Botafogo,2,2,EMPATE
5391,brasileiro-a,2004,22,08-08,Flamengo,São Paulo,1,0,MANDANTE
5392,brasileiro-a,2004,22,08-08,Guarani,Paysandu,0,0,EMPATE
5393,brasileiro-a,2004,22,08-08,Internacional,Ponte Preta,1,2,VISITANTE
5394,brasileiro-a,2004,22,08-08,Juventude,Figueirense,0,0,EMPATE
5395,brasileiro-a,2004,22,08-08,Vitória,Cruzeiro,3,2,MANDANTE
5396,brasileiro-a,2004,22,07-08,Atlético-MG,Grêmio,3,0,MANDANTE
5397,brasileiro-a,2004,22,07-08,Fluminense,Paraná,3,1,MANDANTE
5398,brasileiro-a,2004,22,07-08,Goias,Coritiba,1,2,VISITANTE
5399,brasileiro-a,2004,22,07-08,Santos,Sao Caetano,0,1,VISITANTE
5400,brasileiro-a,2004,21,05-08,Botafogo,Juventude,0,1,VISITANTE
5401,brasileiro-a,2004,21,05-08,Cruzeiro,Internacional,2,0,MANDANTE
5402,brasileiro-a,2004,21,05-08,São Paulo,Vitória,2,1,MANDANTE
5403,brasileiro-a,2004,21,04-08,Coritiba,Flamengo,1,0,MANDANTE
5404,brasileiro-a,2004,21,04-08,Figueirense,Guarani,1,1,EMPATE
5405,brasileiro-a,2004,21,04-08,Grêmio,Santos,3,1,MANDANTE
5406,brasileiro-a,2004,21,04-08,Palmeiras,Goias,0,3,VISITANTE
5407,brasileiro-a,2004,21,04-08,Paraná,Criciúma,0,3,VISITANTE
5408,brasileiro-a,2004,21,04-08,Paysandu,Atlético-MG,2,1,MANDANTE
5409,brasileiro-a,2004,21,04-08,Ponte Preta,Fluminense,3,2,MANDANTE
5410,brasileiro-a,2004,21,04-08,Sao Caetano,Atlético-PR,0,3,VISITANTE
5411,brasileiro-a,2004,21,04-08,Vasco,Corinthians,1,3,VISITANTE
5412,brasileiro-a,2004,20,01-08,Guarani,Botafogo,0,2,VISITANTE
5413,brasileiro-a,2004,20,01-08,Internacional,São Paulo,1,1,EMPATE
5414,brasileiro-a,2004,20,01-08,Goias,Paraná,3,0,MANDANTE
5415,brasileiro-a,2004,20,01-08,Vitória,Coritiba,2,2,EMPATE
5416,brasileiro-a,2004,20,01-08,Atlético-MG,Figueirense,3,1,MANDANTE
5417,brasileiro-a,2004,20,01-08,Corinthians,Sao Caetano,2,0,MANDANTE
5418,brasileiro-a,2004,20,01-08,Criciúma,Ponte Preta,3,1,MANDANTE
5419,brasileiro-a,2004,20,01-08,Flamengo,Palmeiras,0,1,VISITANTE
5420,brasileiro-a,2004,20,01-08,Juventude,Vasco,1,1,EMPATE
5421,brasileiro-a,2004,20,01-08,Santos,Paysandu,6,0,MANDANTE
5422,brasileiro-a,2004,20,31-07,Fluminense,Cruzeiro,0,0,EMPATE
5423,brasileiro-a,2004,20,31-07,Atlético-PR,Grêmio,0,0,EMPATE
5424,brasileiro-a,2004,19,29-07,Atlético-MG,Paraná,4,1,MANDANTE
5425,brasileiro-a,2004,19,29-07,Santos,Coritiba,4,2,MANDANTE
5426,brasileiro-a,2004,19,29-07,Sao Caetano,Internacional,2,0,MANDANTE
5427,brasileiro-a,2004,19,29-07,Vasco,Goias,3,1,MANDANTE
5428,brasileiro-a,2004,19,28-07,Atlético-PR,Ponte Preta,4,0,MANDANTE
5429,brasileiro-a,2004,19,28-07,Botafogo,Flamengo,0,0,EMPATE
5430,brasileiro-a,2004,19,28-07,Corinthians,Cruzeiro,1,0,MANDANTE
5431,brasileiro-a,2004,19,28-07,Figueirense,Fluminense,2,1,MANDANTE
5432,brasileiro-a,2004,19,28-07,Grêmio,Vitória,4,0,MANDANTE
5433,brasileiro-a,2004,19,28-07,Guarani,Palmeiras,1,0,MANDANTE
5434,brasileiro-a,2004,19,28-07,Juventude,São Paulo,1,2,VISITANTE
5435,brasileiro-a,2004,19,28-07,Paysandu,Criciúma,2,2,EMPATE
5436,brasileiro-a,2004,18,24-07,Coritiba,Botafogo,1,0,MANDANTE
5437,brasileiro-a,2004,18,24-07,Criciúma,Atlético-PR,4,1,MANDANTE
5438,brasileiro-a,2004,18,24-07,Cruzeiro,Sao Caetano,0,1,VISITANTE
5439,brasileiro-a,2004,18,24-07,Flamengo,Atlético-MG,0,0,EMPATE
5440,brasileiro-a,2004,18,24-07,Fluminense,Corinthians,2,0,MANDANTE
5441,brasileiro-a,2004,18,24-07,Goias,Santos,3,3,EMPATE
5442,brasileiro-a,2004,18,24-07,Internacional,Juventude,1,2,VISITANTE
5443,brasileiro-a,2004,18,24-07,Palmeiras,Figueirense,0,0,EMPATE
5444,brasileiro-a,2004,18,24-07,Paraná,Paysandu,2,0,MANDANTE
5445,brasileiro-a,2004,18,24-07,Ponte Preta,Grêmio,1,0,MANDANTE
5446,brasileiro-a,2004,18,24-07,São Paulo,Vasco,1,0,MANDANTE
5447,brasileiro-a,2004,18,24-07,Vitória,Guarani,3,2,MANDANTE
5448,brasileiro-a,2004,17,20-07,Atlético-MG,Goias,0,2,VISITANTE
5449,brasileiro-a,2004,17,20-07,Atlético-PR,Fluminense,4,1,MANDANTE
5450,brasileiro-a,2004,17,20-07,Botafogo,São Paulo,1,0,MANDANTE
5451,brasileiro-a,2004,17,20-07,Corinthians,Internacional,0,0,EMPATE
5452,brasileiro-a,2004,17,20-07,Figueirense,Coritiba,1,1,EMPATE
5453,brasileiro-a,2004,17,20-07,Grêmio,Paraná,4,0,MANDANTE
5454,brasileiro-a,2004,17,20-07,Guarani,Flamengo,0,1,VISITANTE
5455,brasileiro-a,2004,17,20-07,Juventude,Vitória,3,2,MANDANTE
5456,brasileiro-a,2004,17,20-07,Paysandu,Palmeiras,1,0,MANDANTE
5457,brasileiro-a,2004,17,20-07,Santos,Criciúma,5,2,MANDANTE
5458,brasileiro-a,2004,17,20-07,Sao Caetano,Ponte Preta,0,1,VISITANTE
5459,brasileiro-a,2004,17,20-07,Vasco,Cruzeiro,3,2,MANDANTE
5460,brasileiro-a,2004,16,17-07,Coritiba,Paysandu,1,1,EMPATE
5461,brasileiro-a,2004,16,17-07,Criciúma,Atlético-MG,4,2,MANDANTE
5462,brasileiro-a,2004,16,17-07,Ponte Preta,Vasco,3,2,MANDANTE
5463,brasileiro-a,2004,16,17-07,São Paulo,Figueirense,2,1,MANDANTE
5464,brasileiro-a,2004,16,17-07,Flamengo,Juventude,0,1,VISITANTE
5465,brasileiro-a,2004,16,17-07,Fluminense,Santos,1,0,MANDANTE
5466,brasileiro-a,2004,16,17-07,Goias,Guarani,2,0,MANDANTE
5467,brasileiro-a,2004,16,17-07,Cruzeiro,Botafogo,3,2,MANDANTE
5468,brasileiro-a,2004,16,17-07,Internacional,Atlético-PR,6,0,MANDANTE
5469,brasileiro-a,2004,16,17-07,Palmeiras,Grêmio,2,0,MANDANTE
5470,brasileiro-a,2004,16,17-07,Paraná,Sao Caetano,0,1,VISITANTE
