,Unnamed: 0,campeonato,ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante,resultado,posicao_m,posicao_v,aproveitamento_5r_v,aproveitamento_5r_m,aproveitamento_10r_v,aproveitamento_10r_m
1356,1356,brasileiro-a,2014,24,24-09,Coritiba,Cruzeiro,1,2,VISITANTE,19.0,1.0,0.47,0.47,0.67,0.4
1357,1357,brasileiro-a,2014,24,24-09,Internacional,Criciúma,3,0,MANDANTE,2.0,20.0,0.4,0.47,0.27,0.53
1358,1358,brasileiro-a,2014,23,21-09,Goias,Palmeiras,6,0,MANDANTE,10.0,20.0,0.33,0.47,0.3,0.23
1359,1359,brasileiro-a,2014,23,21-09,Grêmio,Chapecoense,1,0,MANDANTE,4.0,16.0,0.33,0.73,0.4,0.57
1360,1360,brasileiro-a,2014,23,21-09,Santos,Figueirense,3,1,MANDANTE,9.0,13.0,0.4,0.47,0.63,0.33
1361,1361,brasileiro-a,2014,23,21-09,Corinthians,São Paulo,3,2,MANDANTE,5.0,2.0,0.67,0.4,0.77,0.47
1362,1362,brasileiro-a,2014,23,21-09,Cruzeiro,Atlético-MG,2,3,VISITANTE,1.0,6.0,0.53,0.67,0.6,0.7
1363,1363,brasileiro-a,2014,23,21-09,Flamengo,Fluminense,1,1,EMPATE,11.0,7.0,0.4,0.47,0.43,0.63
1364,1364,brasileiro-a,2014,23,21-09,Sport Recife,Coritiba,1,0,MANDANTE,8.0,17.0,0.53,0.47,0.43,0.37
1365,1365,brasileiro-a,2014,23,21-09,Vitória,Bahia,2,1,MANDANTE,15.0,18.0,0.47,0.4,0.47,0.33
1366,1366,brasileiro-a,2014,23,20-09,Criciúma,Botafogo,1,1,EMPATE,19.0,14.0,0.2,0.33,0.33,0.27
1367,1367,brasileiro-a,2014,23,20-09,Atlético-PR,Internacional,0,1,VISITANTE,12.0,3.0,0.47,0.27,0.53,0.3
1368,1368,brasileiro-a,2014,22,18-09,Grêmio,Santos,0,0,EMPATE,4.0,9.0,0.4,0.87,0.4,0.53
1369,1369,brasileiro-a,2014,22,18-09,Corinthians,Chapecoense,1,1,EMPATE,5.0,15.0,0.27,0.33,0.37,0.53
1370,1370,brasileiro-a,2014,22,18-09,Goias,Atlético-MG,2,3,VISITANTE,12.0,7.0,0.53,0.47,0.5,0.33
1371,1371,brasileiro-a,2014,22,17-09,Botafogo,Bahia,2,3,VISITANTE,14.0,17.0,0.33,0.4,0.37,0.33
1372,1372,brasileiro-a,2014,22,17-09,Coritiba,São Paulo,3,1,MANDANTE,16.0,2.0,0.87,0.33,0.77,0.43
1373,1373,brasileiro-a,2014,22,17-09,Palmeiras,Flamengo,2,2,EMPATE,18.0,10.0,0.6,0.47,0.7,0.27
1374,1374,brasileiro-a,2014,22,17-09,Figueirense,Criciúma,1,1,EMPATE,13.0,19.0,0.27,0.53,0.23,0.6
1375,1375,brasileiro-a,2014,22,17-09,Sport Recife,Internacional,0,0,EMPATE,8.0,3.0,0.4,0.4,0.6,0.43
1376,1376,brasileiro-a,2014,22,17-09,Cruzeiro,Atlético-PR,2,0,MANDANTE,1.0,11.0,0.33,0.67,0.3,0.7
1377,1377,brasileiro-a,2014,22,17-09,Vitória,Fluminense,3,1,MANDANTE,20.0,6.0,0.6,0.2,0.53,0.33
1378,1378,brasileiro-a,2014,21,14-09,Atlético-MG,Grêmio,0,0,EMPATE,8.0,5.0,0.8,0.47,0.6,0.5
1379,1379,brasileiro-a,2014,21,14-09,Atlético-PR,Vitória,2,0,MANDANTE,11.0,20.0,0.2,0.13,0.37,0.3
1380,1380,brasileiro-a,2014,21,14-09,Criciúma,Goias,1,0,MANDANTE,17.0,12.0,0.47,0.13,0.37,0.13
1381,1381,brasileiro-a,2014,21,14-09,Bahia,Figueirense,3,0,MANDANTE,19.0,13.0,0.73,0.2,0.6,0.3
1382,1382,brasileiro-a,2014,21,14-09,Flamengo,Corinthians,1,0,MANDANTE,10.0,6.0,0.53,0.6,0.57,0.6
1383,1383,brasileiro-a,2014,21,14-09,Internacional,Botafogo,2,0,MANDANTE,3.0,14.0,0.4,0.2,0.43,0.6
1384,1384,brasileiro-a,2014,21,14-09,São Paulo,Cruzeiro,2,0,MANDANTE,2.0,1.0,0.87,0.87,0.8,0.67
1385,1385,brasileiro-a,2014,21,13-09,Santos,Coritiba,2,1,MANDANTE,9.0,18.0,0.53,0.4,0.43,0.3
1386,1386,brasileiro-a,2014,21,13-09,Chapecoense,Sport Recife,3,1,MANDANTE,15.0,7.0,0.6,0.27,0.47,0.37
1387,1387,brasileiro-a,2014,21,13-09,Fluminense,Palmeiras,3,0,MANDANTE,4.0,16.0,0.47,0.4,0.27,0.53
1388,1388,brasileiro-a,2014,20,11-09,Cruzeiro,Bahia,2,1,MANDANTE,1.0,20.0,0.27,0.87,0.3,0.8
1389,1389,brasileiro-a,2014,20,11-09,Corinthians,Atlético-MG,1,0,MANDANTE,3.0,8.0,0.53,0.4,0.53,0.57
1390,1390,brasileiro-a,2014,20,10-09,Botafogo,São Paulo,2,4,VISITANTE,14.0,2.0,0.87,0.6,0.67,0.43
1391,1391,brasileiro-a,2014,20,10-09,Goias,Flamengo,1,0,MANDANTE,9.0,12.0,0.8,0.27,0.6,0.3
1392,1392,brasileiro-a,2014,20,10-09,Vitória,Internacional,2,0,MANDANTE,18.0,4.0,0.4,0.07,0.6,0.27
1393,1393,brasileiro-a,2014,20,10-09,Coritiba,Chapecoense,3,0,MANDANTE,17.0,16.0,0.33,0.33,0.4,0.33
1394,1394,brasileiro-a,2014,20,10-09,Sport Recife,Santos,3,1,MANDANTE,7.0,10.0,0.4,0.47,0.4,0.47
1395,1395,brasileiro-a,2014,20,10-09,Figueirense,Fluminense,1,1,EMPATE,11.0,6.0,0.33,0.73,0.5,0.67
1396,1396,brasileiro-a,2014,20,10-09,Grêmio,Atlético-PR,1,0,MANDANTE,5.0,13.0,0.2,0.8,0.4,0.53
1397,1397,brasileiro-a,2014,20,10-09,Palmeiras,Criciúma,1,0,MANDANTE,15.0,19.0,0.13,0.27,0.23,0.17
1398,1398,brasileiro-a,2014,19,07-09,Atlético-PR,Palmeiras,1,1,EMPATE,11.0,16.0,0.2,0.33,0.17,0.47
1399,1399,brasileiro-a,2014,19,07-09,Bahia,Coritiba,0,0,EMPATE,19.0,18.0,0.33,0.4,0.4,0.27
1400,1400,brasileiro-a,2014,19,07-09,Internacional,Figueirense,2,3,VISITANTE,3.0,13.0,0.73,0.6,0.57,0.63
1401,1401,brasileiro-a,2014,19,07-09,Atlético-MG,Botafogo,1,0,MANDANTE,7.0,12.0,0.6,0.53,0.53,0.43
1402,1402,brasileiro-a,2014,19,07-09,Criciúma,Corinthians,0,0,EMPATE,17.0,4.0,0.53,0.13,0.53,0.2
1403,1403,brasileiro-a,2014,19,07-09,Fluminense,Cruzeiro,3,3,EMPATE,5.0,1.0,0.87,0.33,0.87,0.5
1404,1404,brasileiro-a,2014,19,07-09,São Paulo,Sport Recife,2,0,MANDANTE,2.0,8.0,0.47,0.87,0.57,0.67
1405,1405,brasileiro-a,2014,19,06-09,Chapecoense,Goias,0,0,EMPATE,15.0,14.0,0.2,0.27,0.27,0.47
1406,1406,brasileiro-a,2014,19,06-09,Flamengo,Grêmio,0,1,VISITANTE,10.0,6.0,0.6,1.0,0.47,0.6
1407,1407,brasileiro-a,2014,19,06-09,Santos,Vitória,3,1,MANDANTE,9.0,20.0,0.07,0.2,0.27,0.4
1408,1408,brasileiro-a,2014,18,31-08,Goias,Atlético-PR,3,1,MANDANTE,13.0,11.0,0.33,0.0,0.5,0.2
1409,1409,brasileiro-a,2014,18,31-08,Grêmio,Bahia,1,0,MANDANTE,6.0,19.0,0.47,0.4,0.27,0.4
1410,1410,brasileiro-a,2014,18,31-08,Vitória,Flamengo,1,2,VISITANTE,20.0,9.0,0.8,0.27,0.53,0.3
1411,1411,brasileiro-a,2014,18,31-08,Botafogo,Santos,1,0,MANDANTE,10.0,12.0,0.2,0.47,0.5,0.53
1412,1412,brasileiro-a,2014,18,31-08,Corinthians,Fluminense,1,1,EMPATE,4.0,5.0,0.47,0.53,0.47,0.6
1413,1413,brasileiro-a,2014,18,31-08,Coritiba,Atlético-MG,0,0,EMPATE,18.0,8.0,0.67,0.33,0.5,0.37
1414,1414,brasileiro-a,2014,18,31-08,Figueirense,São Paulo,1,1,EMPATE,14.0,3.0,0.87,0.87,0.67,0.57
1415,1415,brasileiro-a,2014,18,31-08,Sport Recife,Criciúma,2,0,MANDANTE,7.0,17.0,0.2,0.27,0.3,0.5
1416,1416,brasileiro-a,2014,18,30-08,Cruzeiro,Chapecoense,4,2,MANDANTE,1.0,15.0,0.47,0.73,0.47,0.77
1417,1417,brasileiro-a,2014,18,30-08,Palmeiras,Internacional,0,1,VISITANTE,16.0,2.0,0.6,0.27,0.63,0.17
1418,1418,brasileiro-a,2014,17,24-08,Atlético-PR,Bahia,0,0,EMPATE,9.0,18.0,0.4,0.27,0.23,0.57
1419,1419,brasileiro-a,2014,17,24-08,Goias,Cruzeiro,0,1,VISITANTE,14.0,1.0,0.73,0.2,0.77,0.3
1420,1420,brasileiro-a,2014,17,24-08,Criciúma,Flamengo,0,2,VISITANTE,17.0,11.0,0.8,0.2,0.47,0.33
1421,1421,brasileiro-a,2014,17,24-08,Fluminense,Sport Recife,4,0,MANDANTE,5.0,8.0,0.47,0.47,0.5,0.47
1422,1422,brasileiro-a,2014,17,24-08,Grêmio,Corinthians,2,1,MANDANTE,7.0,4.0,0.73,0.2,0.7,0.3
1423,1423,brasileiro-a,2014,17,24-08,São Paulo,Santos,2,1,MANDANTE,2.0,10.0,0.4,0.67,0.53,0.67
1424,1424,brasileiro-a,2014,17,24-08,Vitória,Figueirense,0,1,VISITANTE,20.0,13.0,0.67,0.47,0.47,0.33
1425,1425,brasileiro-a,2014,17,23-08,Palmeiras,Coritiba,1,0,MANDANTE,16.0,19.0,0.53,0.07,0.37,0.07
1426,1426,brasileiro-a,2014,17,23-08,Atlético-MG,Internacional,1,0,MANDANTE,6.0,3.0,0.8,0.47,0.63,0.43
1427,1427,brasileiro-a,2014,17,23-08,Botafogo,Chapecoense,1,0,MANDANTE,12.0,15.0,0.47,0.27,0.57,0.47
1428,1428,brasileiro-a,2014,16,21-08,Cruzeiro,Grêmio,1,0,MANDANTE,1.0,10.0,0.4,0.73,0.4,0.77
1429,1429,brasileiro-a,2014,16,21-08,Corinthians,Goias,5,2,MANDANTE,3.0,11.0,0.27,0.6,0.33,0.63
1430,1430,brasileiro-a,2014,16,20-08,Chapecoense,Fluminense,1,0,MANDANTE,12.0,5.0,0.67,0.47,0.57,0.47
1431,1431,brasileiro-a,2014,16,20-08,Flamengo,Atlético-MG,2,1,MANDANTE,13.0,8.0,0.53,0.6,0.53,0.4
1432,1432,brasileiro-a,2014,16,20-08,Internacional,São Paulo,0,1,VISITANTE,2.0,4.0,0.47,1.0,0.57,0.67
1433,1433,brasileiro-a,2014,16,20-08,Bahia,Criciúma,0,0,EMPATE,18.0,16.0,0.13,0.4,0.4,0.23
1434,1434,brasileiro-a,2014,16,20-08,Coritiba,Vitória,2,0,MANDANTE,17.0,19.0,0.53,0.33,0.33,0.3
1435,1435,brasileiro-a,2014,16,20-08,Figueirense,Botafogo,1,0,MANDANTE,15.0,14.0,0.47,0.47,0.47,0.37
1436,1436,brasileiro-a,2014,16,20-08,Santos,Atlético-PR,2,0,MANDANTE,7.0,9.0,0.47,0.2,0.6,0.47
1437,1437,brasileiro-a,2014,16,20-08,Sport Recife,Palmeiras,2,1,MANDANTE,6.0,20.0,0.07,0.33,0.17,0.4
1438,1438,brasileiro-a,2014,15,17-08,Botafogo,Fluminense,2,0,MANDANTE,12.0,4.0,0.67,0.27,0.57,0.37
1439,1439,brasileiro-a,2014,15,17-08,Figueirense,Atlético-MG,2,2,EMPATE,18.0,6.0,0.53,0.6,0.6,0.43
1440,1440,brasileiro-a,2014,15,17-08,Sport Recife,Atlético-PR,1,1,EMPATE,9.0,7.0,0.6,0.47,0.6,0.47
1441,1441,brasileiro-a,2014,15,17-08,Coritiba,Flamengo,0,1,VISITANTE,20.0,14.0,0.4,0.33,0.3,0.3
1442,1442,brasileiro-a,2014,15,17-08,Cruzeiro,Santos,3,0,MANDANTE,1.0,10.0,0.4,0.73,0.47,0.77
1443,1443,brasileiro-a,2014,15,17-08,Grêmio,Criciúma,2,0,MANDANTE,8.0,15.0,0.33,0.27,0.43,0.4
1444,1444,brasileiro-a,2014,15,17-08,Palmeiras,São Paulo,1,2,VISITANTE,17.0,5.0,0.47,0.07,0.57,0.27
1445,1445,brasileiro-a,2014,15,17-08,Vitória,Chapecoense,0,0,EMPATE,16.0,13.0,0.47,0.47,0.47,0.3
1446,1446,brasileiro-a,2014,15,16-08,Corinthians,Bahia,1,1,EMPATE,3.0,19.0,0.33,0.73,0.2,0.6
1447,1447,brasileiro-a,2014,15,16-08,Goias,Internacional,0,1,VISITANTE,11.0,2.0,0.8,0.33,0.6,0.43
1448,1448,brasileiro-a,2014,14,10-08,Atlético-MG,Palmeiras,2,1,MANDANTE,6.0,15.0,0.13,0.33,0.37,0.6
1449,1449,brasileiro-a,2014,14,10-08,Chapecoense,Figueirense,0,1,VISITANTE,14.0,17.0,0.4,0.67,0.33,0.47
1450,1450,brasileiro-a,2014,14,10-08,São Paulo,Vitória,3,1,MANDANTE,5.0,16.0,0.47,0.47,0.33,0.5
1451,1451,brasileiro-a,2014,14,10-08,Atlético-PR,Botafogo,2,0,MANDANTE,7.0,13.0,0.47,0.6,0.47,0.5
1452,1452,brasileiro-a,2014,14,10-08,Flamengo,Sport Recife,1,0,MANDANTE,19.0,8.0,0.67,0.2,0.57,0.2
1453,1453,brasileiro-a,2014,14,10-08,Internacional,Grêmio,2,0,MANDANTE,2.0,11.0,0.33,0.67,0.5,0.6
1454,1454,brasileiro-a,2014,14,10-08,Santos,Corinthians,0,1,VISITANTE,9.0,4.0,0.53,0.6,0.53,0.57
1455,1455,brasileiro-a,2014,14,09-08,Fluminense,Coritiba,1,1,EMPATE,3.0,20.0,0.47,0.67,0.27,0.63
1456,1456,brasileiro-a,2014,14,09-08,Bahia,Goias,1,0,MANDANTE,18.0,10.0,0.33,0.13,0.43,0.13
1457,1457,brasileiro-a,2014,14,09-08,Criciúma,Cruzeiro,0,0,EMPATE,12.0,1.0,0.87,0.27,0.73,0.4
1458,1458,brasileiro-a,2014,10,06-08,Chapecoense,Atlético-MG,1,1,EMPATE,15.0,11.0,0.67,0.47,0.54,0.29
1459,1459,brasileiro-a,2014,13,03-08,Atlético-MG,Atlético-PR,3,1,MANDANTE,9.0,10.0,0.67,0.33,0.5,0.5
1460,1460,brasileiro-a,2014,13,03-08,Fluminense,Goias,2,0,MANDANTE,2.0,8.0,0.4,0.47,0.53,0.53
1461,1461,brasileiro-a,2014,13,03-08,Internacional,Santos,1,0,MANDANTE,3.0,6.0,0.8,0.67,0.6,0.6
1462,1462,brasileiro-a,2014,13,03-08,Chapecoense,Flamengo,1,0,MANDANTE,13.0,20.0,0.27,0.47,0.3,0.37
1463,1463,brasileiro-a,2014,13,03-08,Coritiba,Corinthians,0,0,EMPATE,17.0,4.0,0.67,0.4,0.6,0.27
1464,1464,brasileiro-a,2014,13,03-08,Figueirense,Sport Recife,3,0,MANDANTE,18.0,5.0,0.73,0.27,0.57,0.23
1465,1465,brasileiro-a,2014,13,03-08,Palmeiras,Bahia,1,1,EMPATE,15.0,19.0,0.07,0.07,0.2,0.33
1466,1466,brasileiro-a,2014,13,02-08,Vitória,Grêmio,2,1,MANDANTE,16.0,11.0,0.4,0.33,0.53,0.33
1467,1467,brasileiro-a,2014,13,02-08,Botafogo,Cruzeiro,1,1,EMPATE,12.0,1.0,0.8,0.6,0.8,0.43
1468,1468,brasileiro-a,2014,13,02-08,São Paulo,Criciúma,1,1,EMPATE,7.0,14.0,0.4,0.47,0.47,0.5
1469,1469,brasileiro-a,2014,12,27-07,Flamengo,Botafogo,1,0,MANDANTE,18.0,12.0,0.67,0.13,0.47,0.2
1470,1470,brasileiro-a,2014,12,27-07,Grêmio,Coritiba,2,3,VISITANTE,10.0,17.0,0.2,0.4,0.2,0.63
1471,1471,brasileiro-a,2014,12,27-07,Atlético-PR,Fluminense,0,3,VISITANTE,9.0,2.0,0.47,0.87,0.53,0.53
1472,1472,brasileiro-a,2014,12,27-07,Corinthians,Palmeiras,2,0,MANDANTE,3.0,14.0,0.07,0.67,0.33,0.6
1473,1473,brasileiro-a,2014,12,27-07,Goias,São Paulo,2,1,MANDANTE,7.0,8.0,0.67,0.4,0.53,0.53
1474,1474,brasileiro-a,2014,12,27-07,Sport Recife,Atlético-MG,2,1,MANDANTE,5.0,11.0,0.4,0.53,0.5,0.57
1475,1475,brasileiro-a,2014,12,26-07,Bahia,Internacional,0,1,VISITANTE,19.0,4.0,0.47,0.07,0.53,0.3
1476,1476,brasileiro-a,2014,12,26-07,Criciúma,Vitória,1,3,VISITANTE,13.0,16.0,0.2,0.47,0.27,0.47
1477,1477,brasileiro-a,2014,12,26-07,Cruzeiro,Figueirense,5,0,MANDANTE,1.0,20.0,0.27,0.8,0.23,0.73
1478,1478,brasileiro-a,2014,12,26-07,Santos,Chapecoense,3,0,MANDANTE,6.0,15.0,0.67,0.67,0.37,0.53
1479,1479,brasileiro-a,2014,11,20-07,Atlético-PR,Criciúma,2,0,MANDANTE,3.0,13.0,0.67,0.73,0.52,0.48
1480,1480,brasileiro-a,2014,11,20-07,Fluminense,Santos,1,0,MANDANTE,2.0,9.0,0.73,0.47,0.59,0.48
1481,1481,brasileiro-a,2014,11,20-07,Goias,Sport Recife,0,0,EMPATE,10.0,8.0,0.47,0.4,0.59,0.56
1482,1482,brasileiro-a,2014,11,20-07,Internacional,Flamengo,4,0,MANDANTE,4.0,20.0,0.2,0.33,0.22,0.48
1483,1483,brasileiro-a,2014,11,20-07,Palmeiras,Cruzeiro,1,2,VISITANTE,14.0,1.0,0.8,0.27,0.7,0.37
1484,1484,brasileiro-a,2014,11,20-07,Vitória,Corinthians,0,0,EMPATE,17.0,5.0,0.67,0.13,0.63,0.26
1485,1485,brasileiro-a,2014,11,19-07,Botafogo,Coritiba,1,0,MANDANTE,12.0,19.0,0.27,0.47,0.22,0.41
1486,1486,brasileiro-a,2014,11,19-07,Atlético-MG,Bahia,1,1,EMPATE,11.0,16.0,0.07,0.53,0.3,0.52
1487,1487,brasileiro-a,2014,11,19-07,Figueirense,Grêmio,0,1,VISITANTE,18.0,7.0,0.4,0.27,0.59,0.26
1488,1488,brasileiro-a,2014,11,19-07,São Paulo,Chapecoense,0,1,VISITANTE,6.0,15.0,0.47,0.67,0.3,0.59
1489,1489,brasileiro-a,2014,10,17-07,Cruzeiro,Vitória,3,1,MANDANTE,1.0,19.0,0.13,0.8,0.29,0.67
1490,1490,brasileiro-a,2014,10,17-07,Corinthians,Internacional,2,1,MANDANTE,3.0,8.0,0.4,0.47,0.54,0.58
1491,1491,brasileiro-a,2014,10,17-07,Santos,Palmeiras,2,0,MANDANTE,5.0,13.0,0.47,0.53,0.42,0.54
1492,1492,brasileiro-a,2014,10,16-07,Bahia,São Paulo,0,2,VISITANTE,16.0,2.0,0.67,0.07,0.54,0.33
1493,1493,brasileiro-a,2014,10,16-07,Criciúma,Fluminense,3,2,MANDANTE,12.0,6.0,0.47,0.53,0.54,0.46
1494,1494,brasileiro-a,2014,10,16-07,Flamengo,Atlético-PR,1,2,VISITANTE,20.0,7.0,0.6,0.2,0.42,0.25
1495,1495,brasileiro-a,2014,10,16-07,Coritiba,Figueirense,0,2,VISITANTE,18.0,17.0,0.27,0.27,0.17,0.25
1496,1496,brasileiro-a,2014,10,16-07,Grêmio,Goias,0,0,EMPATE,9.0,10.0,0.53,0.53,0.58,0.62
1497,1497,brasileiro-a,2014,10,16-07,Sport Recife,Botafogo,1,0,MANDANTE,4.0,14.0,0.47,0.47,0.46,0.54
1498,1498,brasileiro-a,2014,5,04-06,Sport Recife,Bahia,1,0,MANDANTE,3.0,10.0,0.78,0.67,0.78,0.67
1499,1499,brasileiro-a,2014,9,01-06,Figueirense,Atlético-PR,1,3,VISITANTE,20.0,12.0,0.4,0.27,0.33,0.19
1500,1500,brasileiro-a,2014,9,01-06,Fluminense,Internacional,1,1,EMPATE,2.0,4.0,0.53,0.6,0.57,0.57
1501,1501,brasileiro-a,2014,9,01-06,Santos,Criciúma,2,0,MANDANTE,10.0,14.0,0.53,0.53,0.52,0.48
1502,1502,brasileiro-a,2014,9,01-06,Chapecoense,Bahia,2,1,MANDANTE,16.0,15.0,0.13,0.27,0.38,0.19
1503,1503,brasileiro-a,2014,28,01-06,Corinthians,Botafogo,1,1,EMPATE,6.0,19.0,0.27,0.6,0.23,0.5
1504,1504,brasileiro-a,2014,9,01-06,Cruzeiro,Flamengo,3,0,MANDANTE,1.0,19.0,0.2,0.6,0.29,0.62
1505,1505,brasileiro-a,2014,9,01-06,Grêmio,Palmeiras,0,0,EMPATE,6.0,11.0,0.6,0.67,0.43,0.67
1506,1506,brasileiro-a,2014,9,31-05,Vitória,Sport Recife,0,1,VISITANTE,18.0,9.0,0.47,0.2,0.48,0.33
1507,1507,brasileiro-a,2014,9,31-05,Coritiba,Goias,3,0,MANDANTE,17.0,7.0,0.53,0.07,0.67,0.14
1508,1508,brasileiro-a,2014,9,31-05,São Paulo,Atlético-MG,2,1,MANDANTE,3.0,8.0,0.87,0.53,0.62,0.48
1509,1509,brasileiro-a,2014,8,29-05,Bahia,Santos,0,2,VISITANTE,15.0,12.0,0.4,0.33,0.39,0.44
1510,1510,brasileiro-a,2014,8,29-05,Flamengo,Figueirense,1,1,EMPATE,17.0,19.0,0.2,0.33,0.17,0.28
1511,1511,brasileiro-a,2014,8,28-05,Atlético-MG,Fluminense,2,0,MANDANTE,6.0,2.0,0.6,0.67,0.67,0.56
1512,1512,brasileiro-a,2014,8,28-05,Atlético-PR,São Paulo,2,2,EMPATE,13.0,8.0,0.53,0.33,0.5,0.33
1513,1513,brasileiro-a,2014,8,28-05,Corinthians,Cruzeiro,1,0,MANDANTE,3.0,1.0,0.8,0.53,0.72,0.61
1514,1514,brasileiro-a,2014,8,28-05,Goias,Vitória,0,0,EMPATE,5.0,16.0,0.33,0.67,0.33,0.72
1515,1515,brasileiro-a,2014,8,28-05,Internacional,Chapecoense,2,0,MANDANTE,4.0,18.0,0.27,0.53,0.22,0.5
1516,1516,brasileiro-a,2014,8,28-05,Criciúma,Coritiba,1,0,MANDANTE,11.0,20.0,0.13,0.53,0.17,0.44
1517,1517,brasileiro-a,2014,8,28-05,Palmeiras,Botafogo,0,2,VISITANTE,9.0,14.0,0.27,0.6,0.28,0.5
1518,1518,brasileiro-a,2014,8,28-05,Sport Recife,Grêmio,0,0,EMPATE,10.0,7.0,0.67,0.4,0.72,0.5
1519,1519,brasileiro-a,2014,7,25-05,Atlético-MG,Criciúma,0,0,EMPATE,9.0,13.0,0.47,0.6,0.47,0.6
1520,1520,brasileiro-a,2014,7,25-05,Botafogo,Vitória,1,1,EMPATE,17.0,15.0,0.33,0.27,0.33,0.27
1521,1521,brasileiro-a,2014,7,25-05,Chapecoense,Palmeiras,2,0,MANDANTE,18.0,5.0,0.6,0.07,0.6,0.07
1522,1522,brasileiro-a,2014,7,25-05,Internacional,Cruzeiro,1,3,VISITANTE,8.0,1.0,0.67,0.6,0.67,0.6
1523,1523,brasileiro-a,2014,7,25-05,Atlético-PR,Coritiba,2,0,MANDANTE,11.0,19.0,0.2,0.2,0.2,0.2
1524,1524,brasileiro-a,2014,7,25-05,Figueirense,Goias,0,1,VISITANTE,20.0,3.0,0.67,0.2,0.67,0.2
1525,1525,brasileiro-a,2014,7,25-05,Santos,Flamengo,0,0,EMPATE,14.0,16.0,0.27,0.4,0.27,0.4
1526,1526,brasileiro-a,2014,7,25-05,Sport Recife,Corinthians,1,4,VISITANTE,10.0,6.0,0.53,0.6,0.53,0.6
1527,1527,brasileiro-a,2014,7,24-05,São Paulo,Grêmio,1,0,MANDANTE,7.0,4.0,0.87,0.4,0.87,0.4
1528,1528,brasileiro-a,2014,7,24-05,Bahia,Fluminense,0,1,VISITANTE,12.0,2.0,0.6,0.53,0.6,0.53
1529,1529,brasileiro-a,2014,6,22-05,Vitória,Atlético-MG,2,3,VISITANTE,15.0,7.0,0.5,0.42,0.5,0.42
1530,1530,brasileiro-a,2014,6,22-05,Goias,Santos,2,2,EMPATE,6.0,13.0,0.42,0.75,0.42,0.75
1531,1531,brasileiro-a,2014,6,22-05,Palmeiras,Figueirense,1,0,MANDANTE,4.0,19.0,0.25,0.5,0.25,0.5
1532,1532,brasileiro-a,2014,6,21-05,Corinthians,Atlético-PR,1,1,EMPATE,10.0,14.0,0.17,0.58,0.17,0.58
1533,1533,brasileiro-a,2014,6,21-05,Fluminense,São Paulo,5,2,MANDANTE,3.0,9.0,0.5,0.5,0.5,0.5
1534,1534,brasileiro-a,2014,6,21-05,Grêmio,Botafogo,2,1,MANDANTE,2.0,17.0,0.33,0.83,0.33,0.83
1535,1535,brasileiro-a,2014,6,21-05,Criciúma,Chapecoense,1,0,MANDANTE,12.0,20.0,0.08,0.33,0.08,0.33
1536,1536,brasileiro-a,2014,6,21-05,Cruzeiro,Sport Recife,2,0,MANDANTE,1.0,8.0,0.75,0.58,0.75,0.58
1537,1537,brasileiro-a,2014,6,21-05,Coritiba,Internacional,1,1,EMPATE,18.0,5.0,0.67,0.17,0.67,0.17
1538,1538,brasileiro-a,2014,6,21-05,Flamengo,Bahia,1,1,EMPATE,16.0,11.0,0.58,0.25,0.58,0.25
1539,1539,brasileiro-a,2014,5,18-05,Criciúma,Internacional,0,0,EMPATE,17.0,1.0,0.78,0.33,0.78,0.33
1540,1540,brasileiro-a,2014,5,18-05,Santos,Atlético-MG,1,2,VISITANTE,12.0,11.0,0.33,0.56,0.33,0.56
1541,1541,brasileiro-a,2014,5,18-05,Vitória,Palmeiras,0,1,VISITANTE,14.0,7.0,0.33,0.56,0.33,0.56
1542,1542,brasileiro-a,2014,5,18-05,Atlético-PR,Chapecoense,1,1,EMPATE,13.0,20.0,0.0,0.11,0.0,0.11
1543,1543,brasileiro-a,2014,5,18-05,Corinthians,Figueirense,0,1,VISITANTE,9.0,18.0,0.0,0.78,0.0,0.78
1544,1544,brasileiro-a,2014,5,18-05,Flamengo,São Paulo,0,2,VISITANTE,16.0,8.0,0.33,0.33,0.33,0.33
1545,1545,brasileiro-a,2014,5,18-05,Grêmio,Fluminense,1,0,MANDANTE,4.0,6.0,0.67,0.78,0.67,0.78
1546,1546,brasileiro-a,2014,5,17-05,Cruzeiro,Coritiba,3,2,MANDANTE,2.0,19.0,0.22,0.44,0.22,0.44
1547,1547,brasileiro-a,2014,5,14-05,Goias,Botafogo,2,0,MANDANTE,5.0,15.0,0.44,0.67,0.44,0.67
1548,1548,brasileiro-a,2014,4,11-05,Bahia,Vitória,1,1,EMPATE,4.0,12.0,0.67,1.0,0.67,1.0
1549,1549,brasileiro-a,2014,4,11-05,Coritiba,Sport Recife,0,1,VISITANTE,18.0,6.0,0.5,0.33,0.5,0.33
1550,1550,brasileiro-a,2014,4,11-05,Figueirense,Santos,0,2,VISITANTE,20.0,11.0,0.33,0.0,0.33,0.0
1551,1551,brasileiro-a,2014,4,11-05,Atlético-MG,Cruzeiro,2,1,MANDANTE,15.0,5.0,0.67,0.0,0.67,0.0
1552,1552,brasileiro-a,2014,4,11-05,Chapecoense,Grêmio,1,2,VISITANTE,19.0,7.0,0.67,0.0,0.67,0.0
1553,1553,brasileiro-a,2014,4,11-05,Fluminense,Flamengo,2,0,MANDANTE,2.0,16.0,0.5,0.5,0.5,0.5
